pctl,beta_1,se,ci_lo,ci_up
38.42713567839196,1.010117395609199,0.024333456691540363,0.9624246968744148,1.0578100943439834
38.91959798994975,1.0062378672769854,0.024425023799134978,0.9583657003091471,1.0541100342448235
39.41206030150754,1.0022702779865678,0.02449304127473539,0.9542647992162334,1.050275756756902
39.90452261306533,0.9982203372292161,0.02453684257602872,0.9501290094858708,1.0463116649725615
40.39698492462312,0.994094496443897,0.024556153570380972,0.9459653198471156,1.0422236730406784
40.88944723618091,0.9898999270404595,0.024551089130697517,0.9417806765630595,1.0380191775178593
41.381909547738694,0.9856444945053748,0.02452214629011692,0.9375819709531231,1.0337070180576264
41.87437185929648,0.9813367286838763,0.02447019399234207,0.9333760297641774,1.0292974276035751
42.366834170854275,0.9769857903515784,0.024396459353807246,0.9291696086678208,1.0248019720353359
42.85929648241206,0.9726014342073486,0.024302510246751712,0.9249693893897996,1.0202334790248975
43.35175879396985,0.9681939684374417,0.024190233921975047,0.9207819811727714,1.0156059557021118
43.844221105527645,0.963774211018505,0.02406181132164071,0.9166139274252911,1.010934494611719
44.33668341708543,0.9593534429433817,0.02391968669289546,0.9124717185038246,1.0062351673829388
44.82914572864322,0.9549433585702168,0.023766532112367046,0.9083618115925628,1.001524905547871
45.321608040201006,0.9505560133106791,0.023605206580876878,0.9042906585645325,0.9968213680568256
45.814070351758794,0.9462037688866928,0.023438709459405002,0.9002647425021607,0.9921427952712248
46.30653266331659,0.9418992363985526,0.023270128203902833,0.8962906232032732,0.9875078495938319
46.798994974874375,0.9376552174591744,0.02310258062618822,0.8923749914819126,0.9829354434364361
47.29145728643216,0.9334846436603372,0.022939152262684448,0.8885247313895952,0.9784445559310793
47.78391959798996,0.9294005146463002,0.02278282986295171,0.8847469886490112,0.9740540406435892
48.27638190954774,0.9254158350787299,0.02263643249214115,0.881049242655661,0.9697824275017989
48.76884422110553,0.9215435507839663,0.02250254223526335,0.8774393784422587,0.9656477231256739
49.26130653266332,0.9177964843794847,0.022383436940241065,0.8739257541263887,0.9616672146325806
49.753768844221106,0.9141872706807791,0.022281027773760072,0.8705172587056726,0.9578572826558855
