pctl,beta_1,se,ci_lo,ci_up
1.0,1.7024723462681868,0.0674342224386665,1.5703036989629378,1.8346409935734358
1.4924623115577889,1.6162508133844482,0.05681900430453248,1.5048876113101382,1.7276140154587583
1.984924623115578,1.5311770873311454,0.04798807641919695,1.4371221858621637,1.6252319888001272
2.477386934673367,1.4479993937513314,0.04157221292065889,1.3665193536692093,1.5294794338334534
2.969849246231156,1.3675913300671048,0.03791427073555191,1.293280724925322,1.4419019352088875
3.462311557788945,1.2909147562210586,0.036710639403837245,1.2189632251401006,1.3628662873020165
3.9547738693467336,1.2189820383563825,0.03705410142686302,1.1463573340802369,1.2916067426325282
4.447236180904523,1.152817523845259,0.03792536972106698,1.0784851650916019,1.227149882598916
4.939698492462312,1.0934183485941147,0.038595731506608215,1.0177721048841848,1.1690645923040446
5.432160804020101,1.0417149380515025,0.03871886239536398,0.9658273622342268,1.1176025138687782
5.92462311557789,0.9985318412973294,0.0382663226005478,0.9235312271794647,1.0735324554151942
6.417085427135678,0.9645498102974219,0.03743238920565628,0.8911836755990498,1.0379159449957942
6.909547738693467,0.9402702813846577,0.03653431009493034,0.8686643493985762,1.0118762133707393
7.402010050251256,0.9259836105325903,0.03590011340995402,0.8556206812081769,0.9963465398570036
7.894472361809044,0.9217425370299392,0.03575094674944842,0.8516719689878111,0.9918131050720674
8.386934673366834,0.9273423855831338,0.036120003038957745,0.8565484805052993,0.9981362906609682
8.879396984924623,0.9423094509846717,0.03685567254858747,0.8700736601634387,1.0145452418059047
9.37185929648241,0.9658988354767875,0.03770429766900028,0.8919997699831694,1.0397979009704055
9.864321608040202,0.9971027262981544,0.038415678392965384,0.9218093802062688,1.07239607239004
10.356783919597989,1.0346697160622038,0.038820795894335305,0.9585823542581262,1.1107570778662814
10.84924623115578,1.077135295818333,0.03886749494304077,1.0009564055606803,1.1533141860759855
11.341708542713567,1.122863110715951,0.03862065239904883,1.047168022954375,1.198558198477527
11.834170854271358,1.1700959888114983,0.038234756007998735,1.0951572440781443,1.2450347335448524
12.326633165829145,1.2170151671911602,0.037903851550556755,1.1427249832767163,1.291305351105604
12.819095477386936,1.261805582508158,0.03779720472247672,1.1877244225358163,1.3358867424804997
13.311557788944725,1.302724602375458,0.037999878495398376,1.228246209107579,1.377202995643337
13.804020100502514,1.3381711866035588,0.03848443436469121,1.2627430812833684,1.4135992919237492
14.296482412060302,1.3667522165525,0.03912819271341442,1.290062368054065,1.4434420650509348
14.78894472361809,1.3873426433996703,0.03976476663576219,1.3094051329399363,1.4652801538594042
15.281407035175882,1.3991362011930435,0.04024295976611193,1.3202614494201697,1.4780109529659173
15.77386934673367,1.4016837171114394,0.04047114329797629,1.3223617338342462,1.4810057003886326
16.26633165829146,1.394916526626088,0.040438452862298024,1.315658615425463,1.4741744378267128
16.758793969849247,1.3791531503804735,0.040212679676922,1.3003377464918606,1.4579685542690863
17.251256281407038,1.3550881855130412,0.039917450871583285,1.276851419450091,1.4333249515759914
17.743718592964825,1.3237632683889182,0.03969315674846452,1.2459661107292248,1.4015604260486116
18.236180904522612,1.2865209303902456,0.03965088579085377,1.2088066222850613,1.36423523849543
18.728643216080403,1.2449431385646141,0.039834913318224474,1.1668681431336192,1.323018133995609
19.221105527638194,1.2007772295265582,0.040209898667848167,1.1219672763155706,1.2795871827375458
19.71356783919598,1.155852749355796,0.04067857913747912,1.0761241993040744,1.2355812994075175
