pctl,beta_1,se
1.0,0.8812208602100837,0.24095767882141475
1.4924623115577889,0.8808214571022435,0.23380097888569917
1.984924623115578,0.8804220539944196,0.2266720686914283
2.477386934673367,0.8800226508865812,0.21957365500856754
2.969849246231156,0.8796232477787418,0.21250879387644522
3.462311557788945,0.8792238600908691,0.20548095486458232
3.9547738693467336,0.8788250779609681,0.19849439880202477
4.447236180904523,0.8784291930581969,0.19155485496831204
4.939698492462312,0.8780403145415094,0.18466960261387325
5.432160804020101,0.8776642052331443,0.17784739376637343
5.92462311557789,0.877308116954508,0.17109837791037064
6.417085427135678,0.8769806262593933,0.1644340282947611
6.909547738693467,0.8766914708387636,0.1578670686577065
7.402010050251256,0.8764513869168775,0.1514113985966378
7.894472361809044,0.8762719479977719,0.14508201502857168
8.386934673366834,0.8761654053550885,0.13889492613978222
8.879396984924623,0.8761445306866871,0.13286705287485112
9.37185929648241,0.8762224613791256,0.12701611134812812
9.864321608040202,0.8764125488449002,0.12136046760806905
10.356783919597989,0.8767282104089553,0.11591895406936212
10.84924623115578,0.8771827852290642,0.11071063491638841
11.341708542713567,0.8777893947379608,0.10575450635350998
11.834170854271358,0.8785608080951878,0.10106911748408416
12.326633165829145,0.8795093131301536,0.09667209987958414
12.819095477386936,0.8806465932487101,0.09257959978780733
13.311557788944725,0.8819836107612221,0.0888056175789364
13.804020100502514,0.8835304970732699,0.08536127498317969
14.296482412060302,0.8852964501578738,0.08225405112406908
14.78894472361809,0.8872896397042286,0.07948705040135301
15.281407035175882,0.8895171203093557,0.0770583836892076
15.77386934673367,0.8919847530480489,0.07496075230572147
16.26633165829146,0.8946971357232576,0.07318131558655135
16.758793969849247,0.8976575420620091,0.07170189505301755
17.251256281407038,0.9008678700835886,0.07049952450216548
17.743718592964825,0.9043285998277975,0.06954730538614305
18.236180904522612,0.9080387605870327,0.06881548329538356
18.728643216080403,0.9119959077425565,0.06827263523523307
19.221105527638194,0.9161961092610857,0.06788685379551128
19.71356783919598,0.9206339418619301,0.06762683109796212
20.20603015075377,0.9253024968193091,0.06746277505316639
20.69849246231156,0.930193395316867,0.0673671237665112
21.190954773869347,0.9352968132259438,0.06731505334633434
21.683417085427138,0.9406015151319724,0.0672847956570312
22.175879396984925,0.9460948973882266,0.0672577947816677
22.668341708542716,0.9517630399305987,0.06721873540223298
23.160804020100503,0.9575907665432486,0.0671554752442297
23.653266331658294,0.9635617132228453,0.06705890947554626
24.14572864321608,0.9696584042480495,0.06692278934368893
24.63819095477387,0.9758623355197066,0.06674351162033686
25.13065326633166,0.9821540647017774,0.06651989029650493
25.62311557788945,0.9885133076572378,0.06625291774888509
26.115577889447238,0.9949190406404168,0.06594551934726069
26.60804020100503,1.0013496076774504,0.0656023031420852
27.10050251256282,1.0077828325385787,0.0652293047622793
27.592964824120603,1.0141961346821007,0.06483372686671786
28.085427135678394,1.0205666485282154,0.06442367234546806
28.57788944723618,1.0268713454027272,0.06400787089163629
29.070351758793972,1.033087157476021,0.06359539949934945
29.562814070351763,1.039191103011059,0.063195398811119
30.05527638190955,1.045160412225941,0.06281678892747942
30.54773869346734,1.0509726530721846,0.06246799014156944
31.040201005025125,1.056605856229153,0.062156655849650355
31.532663316582916,1.0620386386176313,0.06188942634926154
32.02512562814071,1.0672503247416132,0.061671713085736025
32.517587939698494,1.0722210651772466,0.06150752289444522
33.01005025125628,1.076931951541151,0.061399330752297754
33.502512562814076,1.0813651272868874,0.061348007484921134
33.99497487437186,1.0855038936986772,0.06135280593656458
34.48743718592965,1.0893328104747049,0.061411405621931626
34.97989949748744,1.0928377903190225,0.061520012276697233
35.472361809045225,1.096006186991173,0.06167350546632928
35.96482412060302,1.0988268762928661,0.06186562489451452
36.45728643216081,1.101290329509176,0.06208918452859201
36.949748743718594,1.103388678858694,0.062336303207299784
37.44221105527639,1.1051157745468991,0.0625986409264056
37.93467336683417,1.1064672330595855,0.06286763129480367
38.42713567839196,1.1074404763777892,0.06313470243673491
38.91959798994975,1.1080347618417252,0.06339148060018547
39.41206030150754,1.108251202439059,0.06362997267432462
39.90452261306533,1.1080927773419385,0.06384272554469993
40.39698492462312,1.1075643325672901,0.06402296162153367
40.88944723618091,1.106672571685782,0.06416469092653787
41.381909547738694,1.1054260365570692,0.06426280082832812
41.87437185929648,1.1038350781183137,0.06431312491650254
42.366834170854275,1.1019118173070448,0.06431249265790256
42.85929648241206,1.09967009625145,0.06425876144337374
43.35175879396985,1.097125419910761,0.06415083246397255
43.844221105527645,1.094294888399236,0.06398865160001142
44.33668341708543,1.0911971202766597,0.06377319620201581
44.82914572864322,1.0878521671363883,0.0635064483202326
45.321608040201006,1.0842814198685886,0.0631913546238829
45.814070351758794,1.080507507021147,0.0628317729652623
46.30653266331659,1.076554185723775,0.06243240530911391
46.798994974874375,1.0724462256813663,0.06199871658828702
47.29145728643216,1.0682092867814001,0.06153683898959998
47.78391959798996,1.0638697908950394,0.06105346124846141
48.27638190954774,1.0594547884851728,0.060555702769263746
48.76884422110553,1.0549918206652782,0.060050972819771266
49.26130653266332,1.050508777378922,0.05954681569028833
49.753768844221106,1.0460337523935253,0.05905074356724103
50.2462311557789,1.0415948958223469,0.05857005992159307
50.73869346733668,1.0372202649054252,0.05811167739629083
51.231155778894475,1.0329376737932692,0.05768193539344188
51.72361809045226,1.0287745430867201,0.057286423671322015
52.21608040201006,1.024757749891973,0.05692981909543859
52.70854271356784,1.020913479151858,0.056615743073226386
53.20100502512564,1.0172670770124088,0.05634664699171944
53.69346733668342,1.0138429069782195,0.05612373208726316
54.185929648241206,1.0106642096019212,0.05594690861413269
54.678391959799,1.0077529664380076,0.05581479706038882
55.17085427135678,1.0051297689752294,0.05572477169635678
55.66331658291458,1.0028136932414702,0.055673044213095456
56.15577889447236,1.0008221807507838,0.05565478290869712
56.64824120603016,0.9991709264350151,0.055664261063762405
57.140703517587944,0.9978737741714219,0.055695026984650946
57.633165829145725,0.9969426204840642,0.05574008774721764
58.125628140703526,0.9963873269595278,0.055792098901604414
58.618090452261306,0.9962156418779485,0.055843553173767844
59.1105527638191,0.9964331315174964,0.0558869623471195
59.60301507537689,0.997043121545229,0.05591502784198307
60.09547738693468,0.9980466488631146,0.055920796864097864
60.58793969849246,0.9994424242245873,0.05589780223899659
61.08040201005025,1.0012268058872598,0.05584018510105057
61.572864321608044,1.0033937845157928,0.05574280042383067
