beta_1,se,pctl,level,model
1.0415938000328469,0.03514674479350356,47.525252525252526,0.0,M0 gepoolt (raw LD)
1.0309524081686727,0.03431093333891431,48.51515151515151,0.0,M0 gepoolt (raw LD)
1.0204795406156701,0.033721564682190806,49.505050505050505,0.0,M0 gepoolt (raw LD)
1.010295644530097,0.033424545063396344,50.494949494949495,0.0,M0 gepoolt (raw LD)
1.00052116706821,0.03343744203390936,51.48484848484849,0.0,M0 gepoolt (raw LD)
0.9912765553862667,0.03374640788058991,52.474747474747474,0.0,M0 gepoolt (raw LD)
0.9826822566405244,0.03430806758522831,53.46464646464646,0.0,M0 gepoolt (raw LD)
0.9748587179872401,0.03505566610934554,54.45454545454545,0.0,M0 gepoolt (raw LD)
0.9679263865826719,0.035907307374747885,55.44444444444444,0.0,M0 gepoolt (raw LD)
0.9620057095830763,0.03677397650699563,56.43434343434344,0.0,M0 gepoolt (raw LD)
0.9572171341447115,0.03756593636224597,57.42424242424242,0.0,M0 gepoolt (raw LD)
0.9536811074238338,0.03819719017409612,58.414141414141405,0.0,M0 gepoolt (raw LD)
0.9515180765767016,0.03858844337198134,59.4040404040404,0.0,M0 gepoolt (raw LD)
0.9508459213591062,0.03867007136453225,60.39393939393939,0.0,M0 gepoolt (raw LD)
0.9516757919486275,0.038415215131016506,61.38383838383839,0.0,M0 gepoolt (raw LD)
0.9538760501569868,0.037852796338771345,62.37373737373737,0.0,M0 gepoolt (raw LD)
0.9573050865678265,0.037026895852050185,63.36363636363637,0.0,M0 gepoolt (raw LD)
0.961821291764789,0.03599142735979721,64.35353535353535,0.0,M0 gepoolt (raw LD)
0.967283056331517,0.03480856372951813,65.34343434343434,0.0,M0 gepoolt (raw LD)
0.9735487708516527,0.033547448029685845,66.33333333333333,0.0,M0 gepoolt (raw LD)
0.9804768259088381,0.0322825911263652,67.32323232323232,0.0,M0 gepoolt (raw LD)
0.9879256120867161,0.031091288661361897,68.31313131313131,0.0,M0 gepoolt (raw LD)
0.9957535199689291,0.030049384827909777,69.3030303030303,0.0,M0 gepoolt (raw LD)
1.0038189401391195,0.02922498887818496,70.2929292929293,0.0,M0 gepoolt (raw LD)
1.0119802631809298,0.028670531724859713,71.28282828282828,0.0,M0 gepoolt (raw LD)
1.020095879678002,0.02841475654190341,72.27272727272727,0.0,M0 gepoolt (raw LD)
1.0280241802139787,0.028457186361690763,73.26262626262626,0.0,M0 gepoolt (raw LD)
1.0356235553725017,0.028767302515183474,74.25252525252525,0.0,M0 gepoolt (raw LD)
1.0427523957372147,0.029288859529379267,75.24242424242425,0.0,M0 gepoolt (raw LD)
1.0492690918917595,0.029947615513563147,76.23232323232322,0.0,M0 gepoolt (raw LD)
1.0550320344197786,0.03065980022618668,77.22222222222221,0.0,M0 gepoolt (raw LD)
1.0598996139049135,0.03133923190193119,78.2121212121212,0.0,M0 gepoolt (raw LD)
1.0637302209308075,0.031902272706889306,79.2020202020202,0.0,M0 gepoolt (raw LD)
1.0663824786045566,0.03227090632753608,80.1919191919192,0.0,M0 gepoolt (raw LD)
1.06777173529398,0.03238857747013117,81.18181818181817,0.0,M0 gepoolt (raw LD)
1.067943760500786,0.03224220445532754,82.17171717171718,0.0,M0 gepoolt (raw LD)
1.0669625846518647,0.03183590626942308,83.16161616161615,0.0,M0 gepoolt (raw LD)
1.0648922381741057,0.031184338357030345,84.15151515151514,0.0,M0 gepoolt (raw LD)
1.0617967514944007,0.030311499603099413,85.14141414141415,0.0,M0 gepoolt (raw LD)
1.0577401550396395,0.029250624419702647,86.13131313131312,0.0,M0 gepoolt (raw LD)
1.0527864792367119,0.028045027365753886,87.12121212121212,0.0,M0 gepoolt (raw LD)
1.0469997545125074,0.026749808281585765,88.1111111111111,0.0,M0 gepoolt (raw LD)
1.0404440112939175,0.02543421033730765,89.1010101010101,0.0,M0 gepoolt (raw LD)
1.0331832800078322,0.024184008289766527,90.0909090909091,0.0,M0 gepoolt (raw LD)
1.0252815910811415,0.02310240362545103,91.08080808080807,0.0,M0 gepoolt (raw LD)
1.0168029749407355,0.02230656796879646,92.07070707070707,0.0,M0 gepoolt (raw LD)
1.0078114620135048,0.02191624897742194,93.06060606060605,0.0,M0 gepoolt (raw LD)
0.9983710827263395,0.02203332052941492,94.05050505050505,0.0,M0 gepoolt (raw LD)
0.9885458675061296,0.022718420637344725,95.04040404040404,0.0,M0 gepoolt (raw LD)
0.9783998467797659,0.023977430199758724,96.03030303030302,0.0,M0 gepoolt (raw LD)
0.9679970509741379,0.025766366681349503,97.02020202020202,0.0,M0 gepoolt (raw LD)
0.9574015105161364,0.028010009017270247,98.010101010101,0.0,M0 gepoolt (raw LD)
0.9466772558326516,0.030622124597891293,99.0,0.0,M0 gepoolt (raw LD)
1.3723656883175996,0.044493900000916686,1.0,0.08004270767353643,M0 gepoolt (raw LD)
1.360989708028342,0.04060986960798368,1.9898989898989898,0.08004270767353643,M0 gepoolt (raw LD)
1.3496623490305735,0.036966031169201954,2.9797979797979797,0.08004270767353643,M0 gepoolt (raw LD)
1.3384080766013235,0.03363268159710828,3.9696969696969697,0.08004270767353643,M0 gepoolt (raw LD)
1.3272513560176147,0.030689015506631653,4.959595959595959,0.08004270767353643,M0 gepoolt (raw LD)
1.316216652556478,0.028219172002917847,5.94949494949495,0.08004270767353643,M0 gepoolt (raw LD)
1.305328431494936,0.02630213594944089,6.939393939393939,0.08004270767353643,M0 gepoolt (raw LD)
1.2946111581100197,0.024994374076343643,7.929292929292929,0.08004270767353643,M0 gepoolt (raw LD)
1.2840892976787526,0.024309329914229464,8.919191919191919,0.08004270767353643,M0 gepoolt (raw LD)
1.2737873154781634,0.02420435774748239,9.909090909090908,0.08004270767353643,M0 gepoolt (raw LD)
1.2637296767852784,0.024584924227895797,10.898989898989898,0.08004270767353643,M0 gepoolt (raw LD)
1.2539408468771236,0.02532470788966583,11.888888888888888,0.08004270767353643,M0 gepoolt (raw LD)
1.244445291030726,0.026289834646223906,12.878787878787879,0.08004270767353643,M0 gepoolt (raw LD)
1.2352674745231127,0.02735654123681062,13.868686868686869,0.08004270767353643,M0 gepoolt (raw LD)
1.2264318626313109,0.028419433240082042,14.85858585858586,0.08004270767353643,M0 gepoolt (raw LD)
1.2179629206323468,0.02939298575811713,15.848484848484848,0.08004270767353643,M0 gepoolt (raw LD)
1.209885113803248,0.030209886471283802,16.838383838383837,0.08004270767353643,M0 gepoolt (raw LD)
1.2022229074210387,0.030818685114893277,17.82828282828283,0.08004270767353643,M0 gepoolt (raw LD)
1.1950007667627485,0.03118200815734226,18.818181818181817,0.08004270767353643,M0 gepoolt (raw LD)
1.1882431571054035,0.0312759157787587,19.80808080808081,0.08004270767353643,M0 gepoolt (raw LD)
1.1819678514321643,0.031094807494835758,20.7979797979798,0.08004270767353643,M0 gepoolt (raw LD)
1.1761411857572275,0.03067885160463001,21.787878787878785,0.08004270767353643,M0 gepoolt (raw LD)
1.1707056450139606,0.030093005826907354,22.77777777777778,0.08004270767353643,M0 gepoolt (raw LD)
1.1656035834582008,0.02940990647907146,23.767676767676768,0.08004270767353643,M0 gepoolt (raw LD)
1.1607773553457883,0.028707601716600955,24.757575757575758,0.08004270767353643,M0 gepoolt (raw LD)
1.1561693149325596,0.02806624414930957,25.747474747474747,0.08004270767353643,M0 gepoolt (raw LD)
1.1517218164743546,0.027563003034701657,26.737373737373737,0.08004270767353643,M0 gepoolt (raw LD)
1.1473772142270091,0.027265070679564036,27.727272727272727,0.08004270767353643,M0 gepoolt (raw LD)
1.1430778624463647,0.02722165429786395,28.71717171717172,0.08004270767353643,M0 gepoolt (raw LD)
1.138766115388256,0.027456990962539302,29.707070707070706,0.08004270767353643,M0 gepoolt (raw LD)
1.1343843273085235,0.027966816962738474,30.696969696969695,0.08004270767353643,M0 gepoolt (raw LD)
1.129874852463004,0.02871967632654516,31.686868686868685,0.08004270767353643,M0 gepoolt (raw LD)
1.125180045107536,0.029662446050556242,32.676767676767675,0.08004270767353643,M0 gepoolt (raw LD)
1.1202422594979597,0.030727914110232943,33.666666666666664,0.08004270767353643,M0 gepoolt (raw LD)
1.115003849890111,0.031842108457884516,34.65656565656566,0.08004270767353643,M0 gepoolt (raw LD)
1.1094071705398285,0.03293000994097312,35.64646464646465,0.08004270767353643,M0 gepoolt (raw LD)
1.1033945757029504,0.0339193743479702,36.63636363636363,0.08004270767353643,M0 gepoolt (raw LD)
1.096908419635316,0.03474306907177056,37.62626262626262,0.08004270767353643,M0 gepoolt (raw LD)
1.089891056592762,0.035340564144468595,38.61616161616161,0.08004270767353643,M0 gepoolt (raw LD)
1.0822848408311274,0.03565921491762885,39.60606060606061,0.08004270767353643,M0 gepoolt (raw LD)
1.0740377375428838,0.03565836172705394,40.5959595959596,0.08004270767353643,M0 gepoolt (raw LD)
1.0651856733010518,0.0353468921617627,41.58585858585859,0.08004270767353643,M0 gepoolt (raw LD)
1.0558343962479984,0.034774664755659074,42.57575757575757,0.08004270767353643,M0 gepoolt (raw LD)
1.0460915767296484,0.03400095398528041,43.56565656565656,0.08004270767353643,M0 gepoolt (raw LD)
1.0360648850919238,0.033092010323817644,44.55555555555556,0.08004270767353643,M0 gepoolt (raw LD)
1.0258619916807499,0.03211949066021563,45.54545454545455,0.08004270767353643,M0 gepoolt (raw LD)
1.015590566842051,0.031158299607595637,46.535353535353536,0.08004270767353643,M0 gepoolt (raw LD)
1.0053582809217483,0.030283238629108606,47.525252525252526,0.08004270767353643,M0 gepoolt (raw LD)
0.9952728042657681,0.02956403318918538,48.51515151515151,0.08004270767353643,M0 gepoolt (raw LD)
0.9854418072200337,0.029058814904348338,49.505050505050505,0.08004270767353643,M0 gepoolt (raw LD)
0.9759729601304691,0.028807008273546843,50.494949494949495,0.08004270767353643,M0 gepoolt (raw LD)
0.9669739333429979,0.028823456953101262,51.48484848484849,0.08004270767353643,M0 gepoolt (raw LD)
0.9585523972035436,0.029095813403223796,52.474747474747474,0.08004270767353643,M0 gepoolt (raw LD)
0.9508160220580315,0.029586239315593354,53.46464646464646,0.08004270767353643,M0 gepoolt (raw LD)
0.9438724782523834,0.03023677884370011,54.45454545454545,0.08004270767353643,M0 gepoolt (raw LD)
0.9378294361325248,0.030976509529931043,55.44444444444444,0.08004270767353643,M0 gepoolt (raw LD)
0.9327945660443789,0.031728473169547244,56.43434343434344,0.08004270767353643,M0 gepoolt (raw LD)
0.9288755383338699,0.03241518073486374,57.42424242424242,0.08004270767353643,M0 gepoolt (raw LD)
0.926180023346921,0.0329624396268267,58.414141414141405,0.08004270767353643,M0 gepoolt (raw LD)
0.9248156914294572,0.03330188727953026,59.4040404040404,0.08004270767353643,M0 gepoolt (raw LD)
0.924887786150816,0.033373536868938604,60.39393939393939,0.08004270767353643,M0 gepoolt (raw LD)
0.9264006673869355,0.03315434923339281,61.38383838383839,0.08004270767353643,M0 gepoolt (raw LD)
0.929223727575824,0.03266944597541118,62.37373737373737,0.08004270767353643,M0 gepoolt (raw LD)
0.9332169340801454,0.031957014551995386,63.36363636363637,0.08004270767353643,M0 gepoolt (raw LD)
0.9382402542625619,0.031063714910682754,64.35353535353535,0.08004270767353643,M0 gepoolt (raw LD)
0.9441536554857358,0.030043324652491304,65.34343434343434,0.08004270767353643,M0 gepoolt (raw LD)
0.9508171051123306,0.028955626292381895,66.33333333333333,0.08004270767353643,M0 gepoolt (raw LD)
0.9580905705050092,0.02786501948724873,67.32323232323232,0.08004270767353643,M0 gepoolt (raw LD)
0.965834019026434,0.02683828159773215,68.31313131313131,0.08004270767353643,M0 gepoolt (raw LD)
0.9739074180392673,0.0259408966216142,69.3030303030303,0.08004270767353643,M0 gepoolt (raw LD)
0.982170734906172,0.025231616040991483,70.2929292929293,0.08004270767353643,M0 gepoolt (raw LD)
0.9904839369898124,0.02475559362808359,71.28282828282828,0.08004270767353643,M0 gepoolt (raw LD)
0.9987069916528487,0.02453747901906892,72.27272727272727,0.08004270767353643,M0 gepoolt (raw LD)
1.0066998662579456,0.02457666838432474,73.26262626262626,0.08004270767353643,M0 gepoolt (raw LD)
1.014322528167765,0.024846632226971813,74.25252525252525,0.08004270767353643,M0 gepoolt (raw LD)
1.0214349447449695,0.025298671816603478,75.24242424242425,0.08004270767353643,M0 gepoolt (raw LD)
1.027897083352223,0.02586860684673748,76.23232323232322,0.08004270767353643,M0 gepoolt (raw LD)
1.033568911352188,0.02648408244436914,77.22222222222221,0.08004270767353643,M0 gepoolt (raw LD)
1.0383103961075248,0.027070700314664527,78.2121212121212,0.08004270767353643,M0 gepoolt (raw LD)
1.0419815049809,0.027556283368264045,79.2020202020202,0.08004270767353643,M0 gepoolt (raw LD)
1.0444424377855541,0.027873523709999515,80.1919191919192,0.08004270767353643,M0 gepoolt (raw LD)
1.045610101817805,0.027973668175212574,81.18181818181817,0.08004270767353643,M0 gepoolt (raw LD)
1.0455317846339771,0.027845535709170186,82.17171717171718,0.08004270767353643,M0 gepoolt (raw LD)
1.0442730289926196,0.027492805425341157,83.16161616161615,0.08004270767353643,M0 gepoolt (raw LD)
1.04189937765228,0.02692826656477529,84.15151515151514,0.08004270767353643,M0 gepoolt (raw LD)
1.0384763733715079,0.02617279880433212,85.14141414141415,0.08004270767353643,M0 gepoolt (raw LD)
1.0340695589088504,0.025255291473483307,86.13131313131312,0.08004270767353643,M0 gepoolt (raw LD)
1.0287444770228569,0.02421338728629893,87.12121212121212,0.08004270767353643,M0 gepoolt (raw LD)
1.022566670472076,0.023094969600298013,88.1111111111111,0.08004270767353643,M0 gepoolt (raw LD)
1.015601682015055,0.021960208371374072,89.1010101010101,0.08004270767353643,M0 gepoolt (raw LD)
1.0079150544103437,0.020883613476836278,90.0909090909091,0.08004270767353643,M0 gepoolt (raw LD)
0.9995723304164889,0.019954754964095572,91.08080808080807,0.08004270767353643,M0 gepoolt (raw LD)
0.99063905279204,0.019275152873941076,92.07070707070707,0.08004270767353643,M0 gepoolt (raw LD)
0.981180764295545,0.018948245080140234,93.06060606060605,0.08004270767353643,M0 gepoolt (raw LD)
0.9712630076855526,0.019061566165575156,94.05050505050505,0.08004270767353643,M0 gepoolt (raw LD)
0.9609513257206114,0.019666615336806484,95.04040404040404,0.08004270767353643,M0 gepoolt (raw LD)
0.9503112611592692,0.02076747955007529,96.03030303030302,0.08004270767353643,M0 gepoolt (raw LD)
0.9394083567600748,0.022325410347389985,97.02020202020202,0.08004270767353643,M0 gepoolt (raw LD)
0.9283081552815768,0.024275061726417906,98.010101010101,0.08004270767353643,M0 gepoolt (raw LD)
0.917076199482323,0.026541893665399996,99.0,0.08004270767353643,M0 gepoolt (raw LD)
1.0380333879234067,0.0661626440852782,1.0,0.4803664162812822,M0 gepoolt (raw LD)
1.0442554416831982,0.06063307120944958,1.9898989898989898,0.4803664162812822,M0 gepoolt (raw LD)
1.050386769538754,0.055310540970686044,2.9797979797979797,0.4803664162812822,M0 gepoolt (raw LD)
1.0563817200005199,0.0502583363721172,3.9696969696969697,0.4803664162812822,M0 gepoolt (raw LD)
1.062194641578939,0.045549018007974326,4.959595959595959,0.4803664162812822,M0 gepoolt (raw LD)
1.0677798827844553,0.04126536498092571,5.94949494949495,0.4803664162812822,M0 gepoolt (raw LD)
1.0730917921275138,0.037499235653895006,6.939393939393939,0.4803664162812822,M0 gepoolt (raw LD)
1.0780847181185607,0.034345884183028835,7.929292929292929,0.4803664162812822,M0 gepoolt (raw LD)
1.0827130092680368,0.031890805068771524,8.919191919191919,0.4803664162812822,M0 gepoolt (raw LD)
1.0869310140863888,0.0301883723489506,9.909090909090908,0.4803664162812822,M0 gepoolt (raw LD)
1.0906930810840614,0.02923810424165088,10.898989898989898,0.4803664162812822,M0 gepoolt (raw LD)
1.0939535587714977,0.028971515272010338,11.888888888888888,0.4803664162812822,M0 gepoolt (raw LD)
1.0966667956591443,0.02926019717658371,12.878787878787879,0.4803664162812822,M0 gepoolt (raw LD)
1.0987871402574425,0.029941778509162086,13.868686868686869,0.4803664162812822,M0 gepoolt (raw LD)
1.1002689410768398,0.03084910454587376,14.85858585858586,0.4803664162812822,M0 gepoolt (raw LD)
1.1010665466277794,0.03183055632184792,15.848484848484848,0.4803664162812822,M0 gepoolt (raw LD)
1.1011343054207043,0.03275904261412535,16.838383838383837,0.4803664162812822,M0 gepoolt (raw LD)
1.1004265659660606,0.033533290016297644,17.82828282828283,0.4803664162812822,M0 gepoolt (raw LD)
1.098897676774294,0.03407583499492986,18.818181818181817,0.4803664162812822,M0 gepoolt (raw LD)
1.0965019863558456,0.03433068023650335,19.80808080808081,0.4803664162812822,M0 gepoolt (raw LD)
1.0932019300332483,0.0342670871170446,20.7979797979798,0.4803664162812822,M0 gepoolt (raw LD)
1.0890220983646877,0.033911352306357716,21.787878787878785,0.4803664162812822,M0 gepoolt (raw LD)
1.0840159029990826,0.03332232165207629,22.77777777777778,0.4803664162812822,M0 gepoolt (raw LD)
1.0782369134930356,0.03257049902650683,23.767676767676768,0.4803664162812822,M0 gepoolt (raw LD)
1.0717386994031473,0.03173540875232449,24.757575757575758,0.4803664162812822,M0 gepoolt (raw LD)
1.0645748302860227,0.030902671384064953,25.747474747474747,0.4803664162812822,M0 gepoolt (raw LD)
1.0567988756982634,0.03015971539806269,26.737373737373737,0.4803664162812822,M0 gepoolt (raw LD)
1.0484644051964718,0.029589401841406716,27.727272727272727,0.4803664162812822,M0 gepoolt (raw LD)
1.0396249883372504,0.029261576943130703,28.71717171717172,0.4803664162812822,M0 gepoolt (raw LD)
1.030334194677201,0.029223859785975748,29.707070707070706,0.4803664162812822,M0 gepoolt (raw LD)
1.0206455937729273,0.029494253168369136,30.696969696969695,0.4803664162812822,M0 gepoolt (raw LD)
1.0106127551810318,0.030058313278703525,31.686868686868685,0.4803664162812822,M0 gepoolt (raw LD)
1.0002892484581158,0.03087201245591179,32.676767676767675,0.4803664162812822,M0 gepoolt (raw LD)
0.9897286431607827,0.03186900790491698,33.666666666666664,0.4803664162812822,M0 gepoolt (raw LD)
0.9789845088456357,0.03296955402846738,34.65656565656566,0.4803664162812822,M0 gepoolt (raw LD)
0.9681104150692754,0.03408855136352213,35.64646464646465,0.4803664162812822,M0 gepoolt (raw LD)
0.9571599313883067,0.03514150298625054,36.63636363636363,0.4803664162812822,M0 gepoolt (raw LD)
0.9461866273593298,0.036048361874026276,37.62626262626262,0.4803664162812822,M0 gepoolt (raw LD)
0.9352440725389484,0.03673590086158556,38.61616161616161,0.4803664162812822,M0 gepoolt (raw LD)
0.924385836483765,0.03713941162861654,39.60606060606061,0.4803664162812822,M0 gepoolt (raw LD)
0.9136654957335509,0.03720715905983149,40.5959595959596,0.4803664162812822,M0 gepoolt (raw LD)
0.9031367363016298,0.03694130683448508,41.58585858585859,0.4803664162812822,M0 gepoolt (raw LD)
0.8928533310987247,0.0363893147484186,42.57575757575757,0.4803664162812822,M0 gepoolt (raw LD)
0.8828690554278631,0.035609613440595995,43.56565656565656,0.4803664162812822,M0 gepoolt (raw LD)
0.873237684592075,0.034668750823641716,44.55555555555556,0.4803664162812822,M0 gepoolt (raw LD)
0.8640129938943866,0.03363972696243149,45.54545454545455,0.4803664162812822,M0 gepoolt (raw LD)
0.8552487586378275,0.032599937336246124,46.535353535353536,0.4803664162812822,M0 gepoolt (raw LD)
0.8469987541254255,0.031628056908825544,47.525252525252526,0.4803664162812822,M0 gepoolt (raw LD)
0.839316755660209,0.03079930719905128,48.51515151515151,0.4803664162812822,M0 gepoolt (raw LD)
0.8322565385452052,0.03017896211201574,49.505050505050505,0.4803664162812822,M0 gepoolt (raw LD)
0.8258718780834444,0.02981478366171753,50.494949494949495,0.4803664162812822,M0 gepoolt (raw LD)
0.8202165495779526,0.02973010618897412,51.48484848484849,0.4803664162812822,M0 gepoolt (raw LD)
0.8153443283317595,0.02991981325400255,52.474747474747474,0.4803664162812822,M0 gepoolt (raw LD)
0.8113089896478926,0.030350780624264925,53.46464646464646,0.4803664162812822,M0 gepoolt (raw LD)
0.8081643088293796,0.03096664559299306,54.45454545454545,0.4803664162812822,M0 gepoolt (raw LD)
0.8059640611792508,0.03169513615823809,55.44444444444444,0.4803664162812822,M0 gepoolt (raw LD)
0.8047620220005318,0.03245570396143017,56.43434343434344,0.4803664162812822,M0 gepoolt (raw LD)
0.8046119665962529,0.0331658669693014,57.42424242424242,0.4803664162812822,M0 gepoolt (raw LD)
0.8055676702694413,0.033745730266698595,58.414141414141405,0.4803664162812822,M0 gepoolt (raw LD)
0.8076829083231253,0.03412096119474712,59.4040404040404,0.4803664162812822,M0 gepoolt (raw LD)
0.8110095961555244,0.03422555233591995,60.39393939393939,0.4803664162812822,M0 gepoolt (raw LD)
0.8155223309363767,0.03403134337894329,61.38383838383839,0.4803664162812822,M0 gepoolt (raw LD)
0.8210922694988182,0.03356000277832791,62.37373737373737,0.4803664162812822,M0 gepoolt (raw LD)
0.8275833452080038,0.03284690389988594,63.36363636363637,0.4803664162812822,M0 gepoolt (raw LD)
0.8348594914290863,0.0319362038218704,64.35353535353535,0.4803664162812822,M0 gepoolt (raw LD)
0.8427846415272223,0.030879362570908946,65.34343434343434,0.4803664162812822,M0 gepoolt (raw LD)
0.8512227288675648,0.029734052115793573,66.33333333333333,0.4803664162812822,M0 gepoolt (raw LD)
0.8600376868152685,0.02856297564475789,67.32323232323232,0.4803664162812822,M0 gepoolt (raw LD)
0.8690934487354885,0.027432062646091965,68.31313131313131,0.4803664162812822,M0 gepoolt (raw LD)
0.8782539479933793,0.02640745354201748,69.3030303030303,0.4803664162812822,M0 gepoolt (raw LD)
0.8873831179540942,0.025550796564855215,70.2929292929293,0.4803664162812822,M0 gepoolt (raw LD)
0.896344891982789,0.02491285899239416,71.28282828282828,0.4803664162812822,M0 gepoolt (raw LD)
0.9050032034446175,0.02452638634458996,72.27272727272727,0.4803664162812822,M0 gepoolt (raw LD)
0.9132219857047343,0.024400167302879486,73.26262626262626,0.4803664162812822,M0 gepoolt (raw LD)
0.9208651721282933,0.024516537653661092,74.25252525252525,0.4803664162812822,M0 gepoolt (raw LD)
0.9277966960804503,0.024833464626980238,75.24242424242425,0.4803664162812822,M0 gepoolt (raw LD)
0.9338804909263586,0.025290416113158982,76.23232323232322,0.4803664162812822,M0 gepoolt (raw LD)
0.9389804900311733,0.02581583281183678,77.22222222222221,0.4803664162812822,M0 gepoolt (raw LD)
0.942960626760049,0.02633403162293903,78.2121212121212,0.4803664162812822,M0 gepoolt (raw LD)
0.9456848344781393,0.026770369434174802,79.2020202020202,0.4803664162812822,M0 gepoolt (raw LD)
0.947017284501628,0.027054619386116047,80.1919191919192,0.4803664162812822,M0 gepoolt (raw LD)
0.9468801974915323,0.027134917825543847,81.18181818181817,0.4803664162812822,M0 gepoolt (raw LD)
0.9453292595399343,0.026997040916390293,82.17171717171718,0.4803664162812822,M0 gepoolt (raw LD)
0.9424388439116052,0.026642403751319998,83.16161616161615,0.4803664162812822,M0 gepoolt (raw LD)
0.9382833238713155,0.026082207878239057,84.15151515151514,0.4803664162812822,M0 gepoolt (raw LD)
0.9329370726838349,0.025336281185837597,85.14141414141415,0.4803664162812822,M0 gepoolt (raw LD)
0.9264744636139343,0.024432923872225572,86.13131313131312,0.4803664162812822,M0 gepoolt (raw LD)
0.9189698699263837,0.023409638241001264,87.12121212121212,0.4803664162812822,M0 gepoolt (raw LD)
0.9104976648859534,0.022314650721609767,88.1111111111111,0.4803664162812822,M0 gepoolt (raw LD)
0.9011322217574134,0.02120901468577663,89.1010101010101,0.4803664162812822,M0 gepoolt (raw LD)
