beta_1,se,pctl,level,model,evalvar
1.3188549667668055,0.05207931134471195,1.0,-0.7008064774239704,M1  nur Verspätung,DW
1.313160630575396,0.047627562694242134,1.9898989898989898,-0.7008064774239704,M1  nur Verspätung,DW
1.3074578216305075,0.04345055502202146,2.9797979797979797,-0.7008064774239704,M1  nur Verspätung,DW
1.3017422766093332,0.039626660001459035,3.9696969696969697,-0.7008064774239704,M1  nur Verspätung,DW
1.2960097321890625,0.03624333686053043,4.959595959595959,-0.7008064774239704,M1  nur Verspätung,DW
1.2902559250468855,0.03339264250729983,5.94949494949495,-0.7008064774239704,M1  nur Verspätung,DW
1.2844765918599959,0.031160415788169613,6.939393939393939,-0.7008064774239704,M1  nur Verspätung,DW
1.2786674693055828,0.02960814777328899,7.929292929292929,-0.7008064774239704,M1  nur Verspätung,DW
1.2728242940608372,0.0287516840145745,8.919191919191919,-0.7008064774239704,M1  nur Verspätung,DW
1.2669428028029504,0.028547184282795457,9.909090909090908,-0.7008064774239704,M1  nur Verspätung,DW
1.261018732209113,0.02889435332623208,10.898989898989898,-0.7008064774239704,M1  nur Verspätung,DW
1.2550478189565155,0.029656409310257686,11.888888888888888,-0.7008064774239704,M1  nur Verspätung,DW
1.24902579972235,0.030685568891407354,12.878787878787879,-0.7008064774239704,M1  nur Verspätung,DW
1.242948411183806,0.03184277054796899,13.868686868686869,-0.7008064774239704,M1  nur Verspätung,DW
1.2368113900180755,0.03300779205481204,14.85858585858586,-0.7008064774239704,M1  nur Verspätung,DW
1.2306104729023497,0.034081885620838505,15.848484848484848,-0.7008064774239704,M1  nur Verspätung,DW
1.2243413965138188,0.03498658152573504,16.838383838383837,-0.7008064774239704,M1  nur Verspätung,DW
1.217999897529674,0.03566140071100614,17.82828282828283,-0.7008064774239704,M1  nur Verspätung,DW
1.211581712627105,0.03606198796480268,18.818181818181817,-0.7008064774239704,M1  nur Verspätung,DW
1.2050825784833048,0.03615940879222173,19.80808080808081,-0.7008064774239704,M1  nur Verspätung,DW
1.1984986791035048,0.035945676801624846,20.7979797979798,-0.7008064774239704,M1  nur Verspätung,DW
1.1918296366561554,0.035464920686990344,21.787878787878785,-0.7008064774239704,M1  nur Verspätung,DW
1.1850766675698352,0.03478958001328461,22.77777777777778,-0.7008064774239704,M1  nur Verspätung,DW
1.1782409970079044,0.03400089718877172,23.767676767676768,-0.7008064774239704,M1  nur Verspätung,DW
1.1713238501337249,0.03318632527930304,24.757575757575758,-0.7008064774239704,M1  nur Verspätung,DW
1.164326452110655,0.03243585161132899,25.747474747474747,-0.7008064774239704,M1  nur Verspätung,DW
1.1572500281020563,0.03183640905164188,26.737373737373737,-0.7008064774239704,M1  nur Verspätung,DW
1.1500958032712887,0.031464198604280826,27.727272727272727,-0.7008064774239704,M1  nur Verspätung,DW
1.1428650027817113,0.03137582502324682,28.71717171717172,-0.7008064774239704,M1  nur Verspätung,DW
1.1355588517966881,0.031600400502974524,29.707070707070706,-0.7008064774239704,M1  nur Verspätung,DW
1.1281785754795755,0.032135280974459356,30.696969696969695,-0.7008064774239704,M1  nur Verspätung,DW
1.1207253989937356,0.03294708135297482,31.686868686868685,-0.7008064774239704,M1  nur Verspätung,DW
1.1132005475025286,0.03397747564188831,32.676767676767675,-0.7008064774239704,M1  nur Verspätung,DW
1.1056052461693153,0.035151516177482474,33.666666666666664,-0.7008064774239704,M1  nur Verspätung,DW
1.0979407201574545,0.03638590871005814,34.65656565656566,-0.7008064774239704,M1  nur Verspätung,DW
1.0902081946303086,0.03759561936259123,35.64646464646465,-0.7008064774239704,M1  nur Verspätung,DW
1.0824088947512374,0.03869839794356526,36.63636363636363,-0.7008064774239704,M1  nur Verspätung,DW
1.0745440456835997,0.039617605905388376,37.62626262626262,-0.7008064774239704,M1  nur Verspätung,DW
1.0666148725907567,0.040284046434844754,38.61616161616161,-0.7008064774239704,M1  nur Verspätung,DW
1.0586226006360702,0.04063752014701783,39.60606060606061,-0.7008064774239704,M1  nur Verspätung,DW
1.0505700826544098,0.040631542044250346,40.5959595959596,-0.7008064774239704,M1  nur Verspätung,DW
1.0424856881176323,0.040275887004357705,41.58585858585859,-0.7008064774239704,M1  nur Verspätung,DW
1.0344180409732264,0.039626931080143264,42.57575757575757,-0.7008064774239704,M1  nur Verspätung,DW
1.0264163227789591,0.038751912052995115,43.56565656565656,-0.7008064774239704,M1  nur Verspätung,DW
1.018529715092603,0.03772608894377642,44.55555555555556,-0.7008064774239704,M1  nur Verspätung,DW
1.0108073994719253,0.03663088357653019,45.54545454545455,-0.7008064774239704,M1  nur Verspätung,DW
1.0032985574746993,0.035551344585324836,46.535353535353536,-0.7008064774239704,M1  nur Verspätung,DW
0.9960523706586931,0.0345722521210202,47.525252525252526,-0.7008064774239704,M1  nur Verspätung,DW
0.9891180205816785,0.03377239388976587,48.51515151515151,-0.7008064774239704,M1  nur Verspätung,DW
0.9825446888014239,0.03321713427616255,49.505050505050505,-0.7008064774239704,M1  nur Verspätung,DW
0.9763815568757007,0.03295038938100904,50.494949494949495,-0.7008064774239704,M1  nur Verspätung,DW
0.9706778063622781,0.032988095703282386,51.48484848484849,-0.7008064774239704,M1  nur Verspätung,DW
0.9654826188189276,0.033315423243627934,52.474747474747474,-0.7008064774239704,M1  nur Verspätung,DW
0.9608451758034176,0.033888844694587306,53.46464646464646,-0.7008064774239704,M1  nur Verspätung,DW
0.9568146588735204,0.03464228246573399,54.45454545454545,-0.7008064774239704,M1  nur Verspätung,DW
0.9534402495870036,0.03549518578148864,55.44444444444444,-0.7008064774239704,M1  nur Verspätung,DW
0.9507711295016399,0.03636031475808761,56.43434343434344,-0.7008064774239704,M1  nur Verspätung,DW
0.9488564801751972,0.037149908818264715,57.42424242424242,-0.7008064774239704,M1  nur Verspätung,DW
0.9477454831654475,0.03777997803263543,58.414141414141405,-0.7008064774239704,M1  nur Verspätung,DW
0.9474873200301595,0.03817315660506501,59.4040404040404,-0.7008064774239704,M1  nur Verspätung,DW
0.9481298267961008,0.03826159426124656,60.39393939393939,-0.7008064774239704,M1  nur Verspätung,DW
0.9496649043297573,0.038019417507017685,61.38383838383839,-0.7008064774239704,M1  nur Verspätung,DW
0.9520096205388058,0.037475427250075334,62.37373737373737,-0.7008064774239704,M1  nur Verspätung,DW
0.9550758175795415,0.03667320830068333,63.36363636363637,-0.7008064774239704,M1  nur Verspätung,DW
0.9587753376082585,0.035665902093815614,64.35353535353535,-0.7008064774239704,M1  nur Verspätung,DW
0.9630200227812525,0.03451464222311804,65.34343434343434,-0.7008064774239704,M1  nur Verspätung,DW
0.9677217152548182,0.03328725071684193,66.33333333333333,-0.7008064774239704,M1  nur Verspätung,DW
0.9727922571852504,0.032056614893307585,67.32323232323232,-0.7008064774239704,M1  nur Verspätung,DW
0.9781434907288443,0.030898106943343374,68.31313131313131,-0.7008064774239704,M1  nur Verspätung,DW
0.9836872580418944,0.02988541806568283,69.3030303030303,-0.7008064774239704,M1  nur Verspätung,DW
0.9893354012806956,0.029084462252320243,70.2929292929293,-0.7008064774239704,M1  nur Verspätung,DW
0.9949997626015433,0.028545755941461574,71.28282828282828,-0.7008064774239704,M1  nur Verspätung,DW
1.0005921841607315,0.028296806949768123,72.27272727272727,-0.7008064774239704,M1  nur Verspätung,DW
1.0060245081145571,0.028336904894623753,73.26262626262626,-0.7008064774239704,M1  nur Verspätung,DW
1.011208576619312,0.028636385281005396,74.25252525252525,-0.7008064774239704,M1  nur Verspätung,DW
1.0160562318312933,0.02914074597689982,75.24242424242425,-0.7008064774239704,M1  nur Verspätung,DW
1.0204793159067953,0.029778003650454864,76.23232323232322,-0.7008064774239704,M1  nur Verspätung,DW
1.0243896710021136,0.030466784185504078,77.22222222222221,-0.7008064774239704,M1  nur Verspätung,DW
1.0276991392735422,0.0311231745124924,78.2121212121212,-0.7008064774239704,M1  nur Verspätung,DW
1.0303195628773758,0.03166554830091735,79.2020202020202,-0.7008064774239704,M1  nur Verspätung,DW
1.0321629311598206,0.032017611383282574,80.1919191919192,-0.7008064774239704,M1  nur Verspätung,DW
1.0331771411828303,0.03212394728224291,81.18181818181817,-0.7008064774239704,M1  nur Verspätung,DW
1.033392648024719,0.03197161966531601,82.17171717171718,-0.7008064774239704,M1  nur Verspätung,DW
1.032851466130872,0.03156454315700658,83.16161616161615,-0.7008064774239704,M1  nur Verspätung,DW
1.0315956099466723,0.030916975628853455,84.15151515151514,-0.7008064774239704,M1  nur Verspätung,DW
1.0296670939175032,0.030052345500223388,85.14141414141415,-0.7008064774239704,M1  nur Verspätung,DW
1.0271079324887482,0.02900313254337017,86.13131313131312,-0.7008064774239704,M1  nur Verspätung,DW
1.0239601401057927,0.027811673386159187,87.12121212121212,-0.7008064774239704,M1  nur Verspätung,DW
1.0202657312140189,0.02653180153441168,88.1111111111111,-0.7008064774239704,M1  nur Verspätung,DW
1.0160667202588096,0.02523112144423311,89.1010101010101,-0.7008064774239704,M1  nur Verspätung,DW
1.0114051216855506,0.023993320604379566,90.0909090909091,-0.7008064774239704,M1  nur Verspätung,DW
1.0063229499396238,0.022919065407358035,91.08080808080807,-0.7008064774239704,M1  nur Verspätung,DW
1.000862219466414,0.022122748190787075,92.07070707070707,-0.7008064774239704,M1  nur Verspätung,DW
0.9950649447113042,0.021721625817133987,93.06060606060605,-0.7008064774239704,M1  nur Verspätung,DW
0.9889731401196789,0.021816160441222806,94.05050505050505,-0.7008064774239704,M1  nur Verspätung,DW
0.982628820136921,0.022467255509026913,95.04040404040404,-0.7008064774239704,M1  nur Verspätung,DW
0.9760739992084136,0.02368260172340776,96.03030303030302,-0.7008064774239704,M1  nur Verspätung,DW
0.9693506917795414,0.025420752247850984,97.02020202020202,-0.7008064774239704,M1  nur Verspätung,DW
0.9625009122956881,0.027608886596673658,98.010101010101,-0.7008064774239704,M1  nur Verspätung,DW
0.955566675202237,0.03016261704016452,99.0,-0.7008064774239704,M1  nur Verspätung,DW
1.3156623352637205,0.046432138447989255,1.0,-0.6017748486752462,M1  nur Verspätung,DW
1.309982983394403,0.04245225812831029,1.9898989898989898,-0.6017748486752462,M1  nur Verspätung,DW
1.3043028620231663,0.03872708858398403,2.9797979797979797,-0.6017748486752462,M1  nur Verspätung,DW
1.298621583951793,0.03532909147629403,3.9696969696969697,-0.6017748486752462,M1  nur Verspätung,DW
1.2929387619820585,0.03233885269040613,4.959595959595959,-0.6017748486752462,M1  nur Verspätung,DW
1.2872540089157425,0.029840425880630385,5.94949494949495,-0.6017748486752462,M1  nur Verspätung,DW
1.2815669375546237,0.027910627527870956,6.939393939393939,-0.6017748486752462,M1  nur Verspätung,DW
1.2758771607004804,0.02660176296306163,7.929292929292929,-0.6017748486752462,M1  nur Verspätung,DW
1.270184291155092,0.025922363773468203,8.919191919191919,-0.6017748486752462,M1  nur Verspätung,DW
1.264487941720236,0.025825967652326864,9.909090909090908,-0.6017748486752462,M1  nur Verspätung,DW
1.2587877251976922,0.02621632991648399,10.898989898989898,-0.6017748486752462,M1  nur Verspätung,DW
1.2530832543892385,0.026967002736101118,11.888888888888888,-0.6017748486752462,M1  nur Verspätung,DW
1.2473741420966549,0.02794434705554777,12.878787878787879,-0.6017748486752462,M1  nur Verspätung,DW
1.2416600011217185,0.02902435826930259,13.868686868686869,-0.6017748486752462,M1  nur Verspätung,DW
1.2359404442662076,0.030100750938682756,14.85858585858586,-0.6017748486752462,M1  nur Verspätung,DW
1.2302150843319029,0.031086664630139475,15.848484848484848,-0.6017748486752462,M1  nur Verspätung,DW
1.2244835341205815,0.03191328860829375,16.838383838383837,-0.6017748486752462,M1  nur Verspätung,DW
1.2187454064340224,0.03252773472854423,17.82828282828283,-0.6017748486752462,M1  nur Verspätung,DW
1.2130003140740044,0.03289139885368245,18.818181818181817,-0.6017748486752462,M1  nur Verspätung,DW
1.2072478698423068,0.03297941116949529,19.80808080808081,-0.6017748486752462,M1  nur Verspätung,DW
1.2014865975888558,0.03278571240215765,20.7979797979798,-0.6017748486752462,M1  nur Verspätung,DW
1.1957066514799337,0.03235118829902622,21.787878787878785,-0.6017748486752462,M1  nur Verspätung,DW
1.1898943046988382,0.031742127514221806,22.77777777777778,-0.6017748486752462,M1  nur Verspätung,DW
1.184035809165377,0.031032606585235604,23.767676767676768,-0.6017748486752462,M1  nur Verspätung,DW
1.178117416799356,0.030302115344568326,24.757575757575758,-0.6017748486752462,M1  nur Verspätung,DW
1.1721253795205815,0.029632174488401237,25.747474747474747,-0.6017748486752462,M1  nur Verspätung,DW
1.166045949248861,0.0291012237693548,26.737373737373737,-0.6017748486752462,M1  nur Verspätung,DW
1.1598653779039991,0.028777663226092872,27.727272727272727,-0.6017748486752462,M1  nur Verspätung,DW
1.1535699174058038,0.028711903868930307,28.71717171717172,-0.6017748486752462,M1  nur Verspätung,DW
1.1471458196740811,0.028929382806936344,29.707070707070706,-0.6017748486752462,M1  nur Verspätung,DW
1.1405793366286376,0.02942690023956469,30.696969696969695,-0.6017748486752462,M1  nur Verspätung,DW
1.13385672018928,0.030173682088082125,31.686868686868685,-0.6017748486752462,M1  nur Verspätung,DW
1.1269642222758154,0.03111666648941743,32.676767676767675,-0.6017748486752462,M1  nur Verspätung,DW
1.1198880948080483,0.03218797650057677,33.666666666666664,-0.6017748486752462,M1  nur Verspätung,DW
1.1126145897057877,0.03331231437384425,34.65656565656566,-0.6017748486752462,M1  nur Verspätung,DW
1.1051299588888397,0.034412857612150786,35.64646464646465,-0.6017748486752462,M1  nur Verspätung,DW
1.097420454277009,0.03541530219372798,36.63636363636363,-0.6017748486752462,M1  nur Verspätung,DW
1.089472327790104,0.036250402778816915,37.62626262626262,-0.6017748486752462,M1  nur Verspätung,DW
1.0812718313479304,0.03685563061154617,38.61616161616161,-0.6017748486752462,M1  nur Verspätung,DW
1.0728052168702955,0.03717659369024814,39.60606060606061,-0.6017748486752462,M1  nur Verspätung,DW
1.0640616447110065,0.037171324018433316,40.5959595959596,-0.6017748486752462,M1  nur Verspätung,DW
1.0550758700838305,0.03684882553297869,41.58585858585859,-0.6017748486752462,M1  nur Verspätung,DW
1.045918840275198,0.03626029705496806,42.57575757575757,-0.6017748486752462,M1  nur Verspätung,DW
1.0366624989474635,0.03546673545311832,43.56565656565656,-0.6017748486752462,M1  nur Verspätung,DW
1.027378789762985,0.03453634588569984,44.55555555555556,-0.6017748486752462,M1  nur Verspätung,DW
1.0181396563841159,0.033542838407208016,45.54545454545455,-0.6017748486752462,M1  nur Verspätung,DW
1.0090170424732134,0.03256311628423074,46.535353535353536,-0.6017748486752462,M1  nur Verspätung,DW
1.000082891692633,0.03167375188591811,47.525252525252526,-0.6017748486752462,M1  nur Verspätung,DW
0.9914091477047307,0.030945839990135875,48.51515151515151,-0.6017748486752462,M1  nur Verspätung,DW
0.983067754171862,0.030438345005683296,49.505050505050505,-0.6017748486752462,M1  nur Verspätung,DW
0.9751306547563829,0.030190932815319132,50.494949494949495,-0.6017748486752462,M1  nur Verspätung,DW
0.9676697931206492,0.030218133601887257,51.48484848484849,-0.6017748486752462,M1  nur Verspätung,DW
0.9607571129270166,0.03050682565345877,52.474747474747474,-0.6017748486752462,M1  nur Verspätung,DW
0.9544645578378415,0.031018033919936627,53.46464646464646,-0.6017748486752462,M1  nur Verspätung,DW
0.948864071515479,0.0316923760813408,54.45454545454545,-0.6017748486752462,M1  nur Verspätung,DW
0.9440275976222857,0.032457269926782335,55.44444444444444,-0.6017748486752462,M1  nur Verspätung,DW
0.9400270798206168,0.03323392684520489,56.43434343434344,-0.6017748486752462,M1  nur Verspätung,DW
0.9369344617728279,0.03394293604882267,57.42424242424242,-0.6017748486752462,M1  nur Verspätung,DW
0.9348216871412757,0.03450818352237106,58.414141414141405,-0.6017748486752462,M1  nur Verspätung,DW
0.9337606995883152,0.03485948199518144,59.4040404040404,-0.6017748486752462,M1  nur Verspätung,DW
0.9338216733677485,0.03493523468565356,60.39393939393939,-0.6017748486752462,M1  nur Verspätung,DW
0.9350012265307855,0.03471187526257557,61.38383838383839,-0.6017748486752462,M1  nur Verspätung,DW
0.9371975698254125,0.034215405826145594,62.37373737373737,-0.6017748486752462,M1  nur Verspätung,DW
0.9403020419995085,0.03348526914587027,63.36363636363637,-0.6017748486752462,M1  nur Verspätung,DW
0.9442059818009545,0.032569591715284965,64.35353535353535,-0.6017748486752462,M1  nur Verspätung,DW
0.9488007279776295,0.031523741214060895,65.34343434343434,-0.6017748486752462,M1  nur Verspätung,DW
0.9539776192774141,0.030409118526998374,66.33333333333333,-0.6017748486752462,M1  nur Verspätung,DW
0.959627994448188,0.02929166136495142,67.32323232323232,-0.6017748486752462,M1  nur Verspätung,DW
0.9656431922378317,0.028239488360224104,68.31313131313131,-0.6017748486752462,M1  nur Verspätung,DW
0.9719145513942246,0.027319126212524435,69.3030303030303,-0.6017748486752462,M1  nur Verspätung,DW
