X,D,beta_1,se,pctl,DelayH
0.01,0.0,1.4452891796739982,0.053349851730756515,1.0,0.0
0.0198989898989899,0.0,1.430001589187955,0.04875493534636005,1.9898989898989898,0.0
0.029797979797979796,0.0,1.4147943514805075,0.044433756029118296,2.9797979797979797,0.0
0.039696969696969696,0.0,1.3997078984885305,0.040465602264723746,3.9696969696969697,0.0
0.049595959595959596,0.0,1.384782662148897,0.03693963110758425,4.959595959595959,0.0
0.059494949494949496,0.0,1.3700590743984813,0.033950906218351784,5.94949494949495,0.0
0.06939393939393938,0.0,1.3555775671741563,0.03159003391311447,6.939393939393939,0.0
0.07929292929292929,0.0,1.3413785724127965,0.02992487429886477,7.929292929292929,0.0
0.08919191919191918,0.0,1.3275025220512744,0.028977887215602367,8.919191919191919,0.0
0.09909090909090908,0.0,1.3139898480264645,0.028709754647774,9.909090909090908,0.0
0.10898989898989898,0.0,1.300880982275241,0.029020742470575015,10.898989898989898,0.0
0.11888888888888888,0.0,1.288216356734476,0.029770656915264728,11.888888888888888,0.0
0.12878787878787878,0.0,1.276036403341044,0.030805932158761724,12.878787878787879,0.0
0.1386868686868687,0.0,1.2643815540318195,0.03198121636327305,13.868686868686869,0.0
0.1485858585858586,0.0,1.2532922407436746,0.033170675721711264,14.85858585858586,0.0
0.15848484848484848,0.0,1.242808895413484,0.03427106106847354,15.848484848484848,0.0
0.16838383838383839,0.0,1.2329719499781204,0.03520049677283663,16.838383838383837,0.0
0.1782828282828283,0.0,1.2238218363744584,0.0358960179129996,17.82828282828283,0.0
0.18818181818181817,0.0,1.2153989865393717,0.03631152384315004,18.818181818181817,0.0
0.19808080808080808,0.0,1.2077438324097334,0.03641695573474096,19.80808080808081,0.0
0.207979797979798,0.0,1.2008867213909638,0.03620390824163999,20.7979797979798,0.0
0.21787878787878787,0.0,1.1947804911822706,0.0357175841272268,21.787878787878785,0.0
0.22777777777777777,0.0,1.189342038596277,0.03503238972566407,22.77777777777778,0.0
0.23767676767676768,0.0,1.184488063529319,0.03423194074556499,23.767676767676768,0.0
0.24757575757575756,0.0,1.180135265877733,0.033406408852713745,24.757575757575758,0.0
0.25747474747474747,0.0,1.1762003455378565,0.032648714413394904,25.747474747474747,0.0
0.2673737373737374,0.0,1.1726000024060248,0.03204868182935295,26.737373737373737,0.0
0.2772727272727273,0.0,1.1692509363785746,0.03168496663424665,27.727272727272727,0.0
0.2871717171717172,0.0,1.1660698473518423,0.031615728044338404,28.71717171717172,0.0
0.29707070707070704,0.0,1.1629734352221646,0.03187037105851917,29.707070707070706,0.0
0.30696969696969695,0.0,1.159878399885877,0.03244520520921209,30.696969696969695,0.0
0.31686868686868686,0.0,1.1567014412393166,0.033304721256990334,31.686868686868685,0.0
0.32676767676767676,0.0,1.1533592591788198,0.03438786235786287,32.676767676767675,0.0
0.33666666666666667,0.0,1.149768553600722,0.03561681134995389,33.666666666666664,0.0
0.3465656565656566,0.0,1.1458460244013609,0.03690558347114401,34.65656565656566,0.0
0.3564646464646465,0.0,1.1415083714770724,0.03816677377083937,35.64646464646465,0.0
0.36636363636363634,0.0,1.1366722947241927,0.03931609423810525,36.63636363636363,0.0
0.37626262626262624,0.0,1.131254494039058,0.04027515395512363,37.62626262626262,0.0
0.38616161616161615,0.0,1.1251716693180052,0.04097322638072424,38.61616161616161,0.0
0.39606060606060606,0.0,1.1183405204573704,0.04134875167339873,39.60606060606061,0.0
0.40595959595959596,0.0,1.1106846626692586,0.04135409349880669,40.5959595959596,0.0
0.41585858585858587,0.0,1.1022361210020872,0.04099914282825177,41.58585858585859,0.0
0.4257575757575757,0.0,1.0931129735522866,0.040341393469823135,42.57575757575757,0.0
0.43565656565656563,0.0,1.083435667476114,0.039449302567149416,43.56565656565656,0.0
0.44555555555555554,0.0,1.0733246499298261,0.03839943776979552,44.55555555555556,0.0
0.45545454545454545,0.0,1.0629003680696814,0.037274647972158924,45.54545454545455,0.0
0.46535353535353535,0.0,1.0522832690519355,0.03616156576602107,46.535353535353536,0.0
0.47525252525252526,0.0,1.0415938000328466,0.035146744793503555,47.525252525252526,0.0
0.4851515151515151,0.0,1.0309524081686727,0.03431093333891431,48.51515151515151,0.0
0.495050505050505,0.0,1.0204795406156704,0.033721564682190806,49.505050505050505,0.0
0.5049494949494949,0.0,1.010295644530097,0.03342454506339634,50.494949494949495,0.0
0.5148484848484849,0.0,1.00052116706821,0.03343744203390936,51.48484848484849,0.0
0.5247474747474747,0.0,0.9912765553862667,0.033746407880589906,52.474747474747474,0.0
0.5346464646464646,0.0,0.9826822566405244,0.034308067585228315,53.46464646464646,0.0
0.5445454545454546,0.0,0.9748587179872401,0.03505566610934554,54.45454545454545,0.0
0.5544444444444444,0.0,0.9679263865826719,0.035907307374747885,55.44444444444444,0.0
0.5643434343434344,0.0,0.9620057095830763,0.03677397650699563,56.43434343434344,0.0
0.5742424242424242,0.0,0.9572171341447115,0.03756593636224597,57.42424242424242,0.0
0.5841414141414141,0.0,0.953681107423834,0.038197190174096125,58.414141414141405,0.0
0.594040404040404,0.0,0.9515180765767015,0.038588443371981335,59.4040404040404,0.0
0.6039393939393939,0.0,0.9508459213591064,0.03867007136453226,60.39393939393939,0.0
0.6138383838383838,0.0,0.9516757919486276,0.03841521513101651,61.38383838383839,0.0
0.6237373737373737,0.0,0.953876050156987,0.03785279633877135,62.37373737373737,0.0
0.6336363636363637,0.0,0.9573050865678266,0.03702689585205018,63.36363636363637,0.0
0.6435353535353535,0.0,0.961821291764789,0.035991427359797205,64.35353535353535,0.0
0.6534343434343434,0.0,0.967283056331517,0.03480856372951813,65.34343434343434,0.0
0.6633333333333333,0.0,0.9735487708516527,0.033547448029685845,66.33333333333333,0.0
0.6732323232323232,0.0,0.9804768259088381,0.0322825911263652,67.32323232323232,0.0
0.6831313131313131,0.0,0.9879256120867164,0.0310912886613619,68.31313131313131,0.0
0.693030303030303,0.0,0.9957535199689291,0.030049384827909777,69.3030303030303,0.0
0.702929292929293,0.0,1.0038189401391195,0.029224988878184963,70.2929292929293,0.0
0.7128282828282828,0.0,1.0119802631809298,0.02867053172485971,71.28282828282828,0.0
0.7227272727272727,0.0,1.020095879678002,0.02841475654190341,72.27272727272727,0.0
0.7326262626262626,0.0,1.0280241802139787,0.02845718636169076,73.26262626262626,0.0
0.7425252525252525,0.0,1.035623555372502,0.028767302515183477,74.25252525252525,0.0
0.7524242424242424,0.0,1.0427523957372147,0.029288859529379263,75.24242424242425,0.0
0.7623232323232323,0.0,1.0492690918917595,0.029947615513563147,76.23232323232322,0.0
0.7722222222222221,0.0,1.0550320344197783,0.030659800226186678,77.22222222222221,0.0
0.7821212121212121,0.0,1.0598996139049135,0.03133923190193119,78.2121212121212,0.0
0.792020202020202,0.0,1.0637302209308077,0.03190227270688931,79.2020202020202,0.0
0.8019191919191919,0.0,1.0663824786045568,0.032270906327536084,80.1919191919192,0.0
0.8118181818181818,0.0,1.06777173529398,0.03238857747013117,81.18181818181817,0.0
0.8217171717171717,0.0,1.067943760500786,0.03224220445532754,82.17171717171718,0.0
0.8316161616161616,0.0,1.0669625846518647,0.03183590626942308,83.16161616161615,0.0
0.8415151515151514,0.0,1.0648922381741064,0.031184338357030352,84.15151515151514,0.0
0.8514141414141414,0.0,1.0617967514944011,0.030311499603099423,85.14141414141415,0.0
0.8613131313131313,0.0,1.0577401550396393,0.02925062441970264,86.13131313131312,0.0
0.8712121212121212,0.0,1.0527864792367116,0.028045027365753882,87.12121212121212,0.0
0.8811111111111111,0.0,1.0469997545125074,0.026749808281585772,88.1111111111111,0.0
0.891010101010101,0.0,1.0404440112939175,0.025434210337307646,89.1010101010101,0.0
0.9009090909090909,0.0,1.0331832800078322,0.024184008289766527,90.0909090909091,0.0
0.9108080808080807,0.0,1.0252815910811415,0.02310240362545103,91.08080808080807,0.0
0.9207070707070707,0.0,1.0168029749407355,0.022306567968796463,92.07070707070707,0.0
0.9306060606060605,0.0,1.0078114620135048,0.02191624897742194,93.06060606060605,0.0
0.9405050505050505,0.0,0.9983710827263395,0.022033320529414917,94.05050505050505,0.0
0.9504040404040404,0.0,0.9885458675061296,0.02271842063734472,95.04040404040404,0.0
0.9603030303030302,0.0,0.9783998467797659,0.02397743019975872,96.03030303030302,0.0
0.9702020202020202,0.0,0.9679970509741379,0.025766366681349507,97.02020202020202,0.0
0.98010101010101,0.0,0.9574015105161365,0.028010009017270247,98.010101010101,0.0
0.99,0.0,0.9466772558326516,0.030622124597891293,99.0,0.0
0.01,0.26236426446749106,1.2108784029286748,0.043972087007067985,1.0,0.3
0.0198989898989899,0.26236426446749106,1.2081135935918876,0.0401964780105333,1.9898989898989898,0.3
0.029797979797979796,0.26236426446749106,1.2053280689291188,0.036605301914899864,2.9797979797979797,0.3
0.039696969696969696,0.26236426446749106,1.2025114053960055,0.033253806075389115,3.9696969696969697,0.3
0.049595959595959596,0.26236426446749106,1.1996531794481844,0.030205273318958798,4.959595959595959,0.3
0.059494949494949496,0.26236426446749106,1.1967429675412908,0.027530194816968345,5.94949494949495,0.3
0.06939393939393938,0.26236426446749106,1.1937703461309623,0.025301945323151994,6.939393939393939,0.3
0.07929292929292929,0.26236426446749106,1.1907248916728366,0.02358673866081871,7.929292929292929,0.3
0.08919191919191918,0.26236426446749106,1.187596180622549,0.022427407412667993,8.919191919191919,0.3
0.09909090909090908,0.26236426446749106,1.1843737894357371,0.02182561788835691,9.909090909090908,0.3
0.10898989898989898,0.26236426446749106,1.181047294568036,0.02173236417680268,10.898989898989898,0.3
0.11888888888888888,0.26236426446749106,1.1776062724750846,0.022054411556789374,11.888888888888888,0.3
0.12878787878787878,0.26236426446749106,1.174040299612518,0.022673710562956438,12.878787878787879,0.3
0.1386868686868687,0.26236426446749106,1.1703389524359744,0.023468766519748545,13.868686868686869,0.3
0.1485858585858586,0.26236426446749106,1.1664918074010895,0.024329281977209474,14.85858585858586,0.3
0.15848484848484848,0.26236426446749106,1.1624884409635003,0.02516250546955492,15.848484848484848,0.3
0.16838383838383839,0.26236426446749106,1.1583184295788442,0.025894011883799344,16.838383838383837,0.3
0.1782828282828283,0.26236426446749106,1.1539713497027562,0.02646608332914988,17.82828282828283,0.3
0.18818181818181817,0.26236426446749106,1.149436777790875,0.026835766095769056,18.818181818181817,0.3
0.19808080808080808,0.26236426446749106,1.1447042902988356,0.026973668045469728,19.80808080808081,0.3
0.207979797979798,0.26236426446749106,1.1397641658890798,0.026867677605154124,20.7979797979798,0.3
0.21787878787878787,0.26236426446749106,1.1346120803853768,0.02654719028726139,21.787878787878785,0.3
0.22777777777777777,0.26236426446749106,1.1292462122498346,0.026064549267886004,22.77777777777778,0.3
0.23767676767676768,0.26236426446749106,1.1236647536562603,0.025479652808308464,23.767676767676768,0.3
0.24757575757575756,0.26236426446749106,1.1178658967784532,0.024857996713560388,24.757575757575758,0.3
0.25747474747474747,0.26236426446749106,1.1118478337902162,0.024268079822100753,25.747474747474747,0.3
0.2673737373737374,0.26236426446749106,1.1056087568653523,0.02377744336311048,26.737373737373737,0.3
0.2772727272727273,0.26236426446749106,1.0991468581776622,0.02344703625941048,27.727272727272727,0.3
0.2871717171717172,0.26236426446749106,1.092460329900949,0.023324364439687467,28.71717171717172,0.3
0.29707070707070704,0.26236426446749106,1.0855473642090145,0.023436914092968327,29.707070707070706,0.3
0.30696969696969695,0.26236426446749106,1.0784061532756617,0.0237879766073823,30.696969696969695,0.3
0.31686868686868686,0.26236426446749106,1.071034889274692,0.02435648918718303,31.686868686868685,0.3
0.32676767676767676,0.26236426446749106,1.063431764379908,0.025100896588433196,32.676767676767675,0.3
0.33666666666666667,0.26236426446749106,1.0555949707651109,0.025965439637221262,33.666666666666664,0.3
0.3465656565656566,0.26236426446749106,1.0475227006041035,0.02688676913016752,34.65656565656566,0.3
0.3564646464646465,0.26236426446749106,1.0392131460706886,0.027799400846913673,35.64646464646465,0.3
0.36636363636363634,0.26236426446749106,1.0306644993386669,0.028639517869513326,36.63636363636363,0.3
0.37626262626262624,0.26236426446749106,1.0218749525818422,0.029347350436823037,37.62626262626262,0.3
0.38616161616161615,0.26236426446749106,1.012842697974016,0.029868671058934416,38.61616161616161,0.3
0.39606060606060606,0.26236426446749106,1.0035659276889903,0.03015598576188831,39.60606060606061,0.3
0.40595959595959596,0.26236426446749106,0.9940456135027276,0.03017206116136922,40.5959595959596,0.3
0.41585858585858587,0.26236426446749106,0.9843263023835976,0.029922265827240342,41.58585858585859,0.3
0.4257575757575757,0.26236426446749106,0.974487130210462,0.02944743392850775,42.57575757575757,0.3
0.43565656565656563,0.26236426446749106,0.9646081851026905,0.028796735743835247,43.56565656565656,0.3
0.44555555555555554,0.26236426446749106,0.954769555179654,0.02802552983904896,44.55555555555556,0.3
0.45545454545454545,0.26236426446749106,0.9450513285607233,0.027194037503569118,45.54545454545455,0.3
0.46535353535353535,0.26236426446749106,0.935533593365268,0.026365584084921248,46.535353535353536,0.3
0.47525252525252526,0.26236426446749106,0.926296437712659,0.025603879313710123,47.525252525252526,0.3
0.4851515151515151,0.26236426446749106,0.9174199497222676,0.024968931012273897,48.51515151515151,0.3
0.495050505050505,0.26236426446749106,0.908984217513463,0.024511582309827595,49.505050505050505,0.3
0.5049494949494949,0.26236426446749106,0.9010693292056168,0.024267389030759923,50.494949494949495,0.3
0.5148484848484849,0.26236426446749106,0.8937553729180987,0.024251352076846547,51.48484848484849,0.3
0.5247474747474747,0.26236426446749106,0.8871224367702797,0.02445528830879841,52.474747474747474,0.3
0.5346464646464646,0.26236426446749106,0.8812506088815298,0.024848888670034604,53.46464646464646,0.3
0.5445454545454546,0.26236426446749106,0.8762199773712197,0.02538407011156598,54.45454545454545,0.3
0.5544444444444444,0.26236426446749106,0.8721106303587207,0.026001050063346152,55.44444444444444,0.3
0.5643434343434344,0.26236426446749106,0.8690026559634023,0.02663437582512759,56.43434343434344,0.3
0.5742424242424242,0.26236426446749106,0.8669761423046352,0.02721778042325555,57.42424242424242,0.3
0.5841414141414141,0.26236426446749106,0.8661111775017902,0.027687577523411683,58.414141414141405,0.3
0.594040404040404,0.26236426446749106,0.8664878496742379,0.027984892611917542,59.4040404040404,0.3
0.6039393939393939,0.26236426446749106,0.86818411974153,0.028057834142621658,60.39393939393939,0.3
0.6138383838383838,0.26236426446749106,0.8711895186558294,0.02788559610157481,61.38383838383839,0.3
0.6237373737373737,0.26236426446749106,0.8753752711720121,0.027488029466412645,62.37373737373737,0.3
