GroupId
2688
5919
10058
10500
13254
13906
14774
14798
16364
16365
16367
16368
16369
17156
17441
17661
18846
20328
20362
21651
23197
23695
26137
29236
29267
29375
32854
34228
34661
36554
37509
37921
37922
37932
39189
41880
51679
55006
55667
66018
84667
86059
87718
92334
95271
95272
95281
101670
105043
105054
105334
106571
106644
107608
111260
112235
114553
114568
114713
114893
115184
117548
120607
123450
124123
126236
127630
127824
128629
128638
128647
128707
131349
137668
138152
140455
140646
141856
143077
144633
148516
154188
154687
158498
164182
164186
166382
166473
167607
169142
169412
173839
174452
176770
177022
177078
177174
177182
182097
183626
183627
183637
185844
186609
191697
192145
192551
194259
194279
203325
205047
205188
205628
207137
208120
208296
208414
209578
210304
213059
213066
215468
220832
220840
221976
225468
225630
229393
231826
233595
240921
246535
247226
248301
248316
248907
251408
262308
265202
271686
271775
273702
284697
288263
288280
291587
295727
296810
297237
297332
299734
299747
300032
300048
302626
303498
304140
307497
307721
313188
313393
313398
316896
319423
321198
323427
323842
326991
329664
338176
338817
346244
348075
348833
354450
355585
355600
358585
360862
360863
366010
366276
374624
377200
384289
384357
384371
388212
388219
393576
394553
395059
396521
396534
396537
396540
398772
404783
404786
405144
408003
411855
419512
421044
421852
425704
427714
427721
427991
428396
430446
430900
430916
434967
438484
439227
441053
443335
445097
447723
450861
453529
453783
454749
474333
478215
480889
484980
486981
494163
498094
501980
505236
508181
508630
509541
510716
514182
515149
517512
520666
523673
527270
534971
535542
540743
541648
544811
545587
545588
545596
548345
548627
549623
550434
554252
555290
559790
559833
561162
562093
564349
567344
573251
576372
577478
578298
584698
584707
