GroupId
432
1313
1552
1568
1688
1701
1999
2073
2281
2374
2481
2688
2699
2792
2813
2882
3532
3799
3800
3891
4309
4505
4671
4692
4702
4734
4824
5291
5453
5919
5937
6605
7019
7027
7157
7165
7170
7246
7610
8182
8294
8308
8431
8638
8676
8767
8769
8779
8994
9146
9377
9391
9450
9966
10058
10288
10316
10328
10475
10496
10500
10713
10863
10870
11062
11068
11097
11135
11138
11644
11645
11726
11777
11929
12107
12158
12326
12553
12554
12661
12758
13142
13254
13259
13397
13408
13423
13562
13575
13693
13726
13762
13772
13906
13980
13994
14552
14573
14580
14627
14628
14756
14774
14776
14798
14803
14903
14906
14908
14921
14977
15076
15095
15185
15310
15742
15792
15796
15803
15807
15811
15838
15894
15977
16078
16319
16364
16365
16367
16368
16369
16525
16529
16655
16871
16882
17156
17223
17289
17357
17428
17441
17606
17611
17637
17661
17678
17696
17732
17745
17767
17777
17866
17889
17956
18153
18243
18846
19401
19406
19777
20319
20328
20355
20362
20436
20438
20668
20728
21050
21138
21144
21151
21417
21858
22105
22496
22831
23043
23197
23218
23745
23899
24702
24713
25418
25437
25499
25506
25522
25692
25720
26057
26068
26137
26143
26725
26741
26813
26829
26925
26927
26931
26941
26960
26961
26971
27012
27075
27089
27485
27541
28009
28023
28331
28876
28890
29145
29160
29167
29231
29236
29249
29267
29344
29375
29446
29514
29518
29672
29716
29746
29807
29830
30288
30398
30439
30502
31120
31250
31298
31301
31393
31474
31524
31525
31535
31578
31801
31810
31901
32066
32269
32300
32364
32625
32791
32815
32850
32854
33223
33269
33278
33282
33802
33836
34205
34226
34228
34233
34250
34289
34370
34518
34603
34661
34812
34817
34819
34832
35125
35577
35706
35709
35720
36108
36197
36204
36517
36554
36562
36631
36786
36793
36794
36804
36805
37064
37509
37850
37860
38113
38236
38252
38381
38456
39189
39209
39222
39309
39343
39356
39537
39857
40328
40387
40565
41224
41233
41345
41623
41848
41880
41991
42075
42169
42197
42211
42290
42602
43121
43856
43866
43886
44046
44171
44177
44180
44796
44920
45000
45188
45195
45354
45664
46000
46105
46116
46302
46495
47026
47800
48322
48492
48506
48733
48734
48743
48879
49251
49264
49406
49852
49941
49954
50035
50122
50128
50135
50181
50650
50756
50764
50836
51091
51133
51179
51180
51256
51270
51514
51526
51577
51651
51679
51686
51729
52224
52235
52321
52455
52737
53356
53720
53732
54002
54367
54835
54888
54903
54965
54978
55006
55124
55224
55487
55518
55665
55667
55741
55995
56046
56052
56063
56366
56382
56584
56863
56977
57002
57469
57596
57688
58395
58430
58581
58727
59253
59337
59764
60079
60931
60988
61656
61870
61934
61951
62040
62407
62585
62668
62700
63001
63331
63620
63803
63805
64629
64752
65402
65431
65637
65738
65882
65985
65990
66053
66250
66353
66443
66953
67041
67953
68180
68202
68286
68502
68887
68897
69009
69123
69489
69638
69642
69711
69920
69926
69929
69932
69933
70263
70489
70964
71078
71079
71089
71257
71823
72757
72769
72778
72792
72849
72851
72858
72862
72866
73008
73509
73585
73901
73931
74034
74194
74480
74532
74548
74554
74794
74935
74944
75387
75403
75495
75496
75769
76347
76727
76733
77279
77383
77607
78140
78145
78781
78786
79136
79172
79774
80041
80225
80323
80854
