model,dv,var_total,var_between,share_between
Eq1_resp_to_info,RtrnClsEnd,1.2632089556796797,1.2601855056204905,0.9976065321215504
Eq2_ags_test,Endog,0.0026745305536356573,0.002209714308120541,0.8262064178390999
