hours,beta_1,se,k
0.607561785567787,0.7776699657406853,0.03523893730081952,10
0.5798398910324915,0.7773767705125424,0.03545173509689549,10
0.5533828940843732,0.7771357055110767,0.03565462370747324,10
0.5281330798402016,0.7769460848122539,0.035846557827716875,10
0.5040353668376487,0.7768072224920379,0.03602683678587255,10
0.4810371868772778,0.7767184326263946,0.03619507976585363,10
0.4590883703471119,0.7766790292912881,0.036351203404968634,10
0.43814103677962973,0.7766883265626835,0.03649540165035339,10
0.4181494904024346,0.7767456385165452,0.036628127689397515,10
0.3990701204547493,0.7768502792288379,0.03675007772234718,10
0.3808613060522838,0.7770015627755263,0.036862176313215096,10
0.3634833253929349,0.7771988032325761,0.036965563033595945,10
0.34689826910526095,0.777441314675951,0.037061580099780306,10
0.33106995755069923,0.7777284111816162,0.037151760694658816,10
0.31596386189912967,0.7780594068255369,0.037237817661255654,10
0.30154702880560874,0.7784336156836767,0.037321632254104606,10
0.28778800852396164,0.7788503518320017,0.03740524263854249,10
0.2746567863004171,0.7793089293464759,0.03749083183736235,10
0.26212471689761896,0.7798086623030634,0.03758071484058013,10
0.25016446210618387,0.7803488647777301,0.03767732461900603,10
0.23874993110748777,0.7809288508464408,0.03778319681761449,10
0.22785622355758706,0.7815479345851598,0.03790095295191336,10
0.2174595752681112,0.7822054300698521,0.03803328199068803,10
0.20753730636563406,0.7829006513764818,0.03818292028189993,10
0.19806777181643453,0.7836329125810148,0.03835262986431886,10
0.18903031420871994,0.7844015277594146,0.038545175303440204,10
0.18040521868930595,0.7852058109876474,0.038763299292627416,10
0.17217366995645045,0.7860450763416761,0.03900969736390839,10
0.16431771121502456,0.7869186378974672,0.03928699215078191,10
0.15682020500447982,0.7878258097309851,0.03959770773018983,10
0.1496647958141621,0.788765905918194,0.03994424463471115,10
0.14283587440441703,0.7897382405350587,0.040328856161908136,10
0.13631854375565747,0.7907421276575444,0.04075362661009041,10
0.1300985865711091,0.7917768813616158,0.04122045203552077,10
0.1241624342623445,0.7928418157232376,0.04173102405536273,10
0.11849713734994957,0.7939362448183743,0.04228681711697056,10
0.11309033721475037,0.7950594827229904,0.04288907952418193,10
0.10793023913797868,0.7962108435130517,0.043538828364417415,10
0.1030055865715633,0.7973896412645226,0.044236848327506156,10
0.09830563658242004,0.7985951900533671,0.04498369425945231,10
0.09382013641717164,0.799826803955551,0.0457796971621028,10
0.08953930113617498,0.801083797047038,0.04662497324112844,10
0.08545379226806628,0.8023654834037935,0.047519435525397676,10
0.08155469743825804,0.8036711771017826,0.04846280753315357,10
0.0778335109269496,0.8050001922169701,0.0494546384439028,10
0.07428211511423853,0.8063518428253195,0.050494319246605635,10
0.07089276277185708,0.8077254430027968,0.051581099369823344,10
0.06765806016290264,0.8091203068253662,0.0527141033521186,10
0.06457095091269548,0.8105357483689928,0.05389234717510442,10
0.06162470061557932,0.8119710817096414,0.05511475395131927,10
0.05881288214408384,0.8134256209232766,0.056380168729568116,10
0.0561293616284026,0.8148986800858631,0.05768737224752809,10
0.05356828507560078,0.816389573273365,0.059035093522417495,10
0.051124065599363284,0.8178976145617485,0.06042202122357236,10
0.04879137123242474,0.8194221180269776,0.0618468138150134,10
0.04656511329509626,0.8209623977450167,0.06330810849141288,10
0.04444043529451332,0.8225177677918312,0.06480452895774014,10
0.04241270233039046,0.8240875422433854,0.06633469212209116,10
0.04047749098417125,0.825671035175645,0.06789721378382542,10
0.03863057966951716,0.8272675606645734,0.06949071340624098,10
0.0368679394230855,0.8288764327861359,0.07111381806571308,10
0.03518572511550637,0.8304969656162979,0.07276516566850962,10
0.033580267063386744,0.8321284732310236,0.07444340752327819,10
0.03204806302404231,0.8337702697062778,0.07614721035223666,10
0.030585770555494857,0.8354216691180247,0.07787525781801853,10
0.029190199725068446,0.8370819855422303,0.07962625163642813,10
0.027858306150678577,0.8387505330548585,0.08139891233843237,10
0.02658718435963416,0.8404266257318744,0.08319197973783975,10
0.025374061450464596,0.8421095776492424,0.08500421315449753,10
0.024216291043946136,0.843798702882928,0.08683439143660772,10
0.023111347510130997,0.8454933155088951,0.08868131282000663,10
0.02205682045878645,0.847192729603109,0.09054379465701086,10
0.021050409481224705,0.8488962592415341,0.09242067304271814,10
