hours,beta_1,se_cluster,pw_lo,pw_up,sim_lo,sim_up,excl_1_sim
59.899999999999984,1.0035748053725435,0.30069127594763717,0.4142307294011087,1.5929188813439783,0.2018769597153125,1.8052726510297745,False
55.9233663758364,1.0253199633547154,0.274268538753258,0.48776350106572486,1.562876425643706,0.2940699596521337,1.7565699670572972,False
52.21073300177015,1.0458672809158633,0.2495423225518139,0.5567733122379199,1.5349612495938068,0.3805418844287056,1.711192677403021,False
48.74457346258709,1.0651467489676467,0.2266690123360497,0.6208836448734334,1.50940985306186,0.46080577401129863,1.6694877239239947,False
45.508524884509704,1.0830883584217255,0.20581340811794188,0.6797014877932517,1.4864752290501992,0.534352232388392,1.631824484455059,False
42.48731069015536,1.0996221001897586,0.18714162953304386,0.7328312434036558,1.4664129569758613,0.600668345191055,1.5985758551884621,False
39.66666848162854,1.1146779651834058,0.17080707406434867,0.7799022490719487,1.4494536812948629,0.6592751176320535,1.570080812734758,False
37.03328271130145,1.1281859443143267,0.15692720972162297,0.8206142626394957,1.4357576259891578,0.7097893494602279,1.5465825391684256,False
34.57472182243806,1.1400760284941804,0.14555145436646222,0.8548004177882716,1.4253516392000893,0.7520092745448912,1.5281427824434697,False
32.27937956291871,1.1502782086346266,0.13662582616512903,0.8824965078807157,1.4180599093885375,0.786008809223127,1.5145476080461262,False
30.136420195021532,1.1587224756473251,0.12996661275587623,0.9039925934438668,1.4134523578507834,0.8122077551075177,1.5052371961871325,False
28.13572734261011,1.1653388204439348,0.12525735199397975,0.9198389198004062,1.4108387210874633,0.8313798489711806,1.499297791916689,False
26.26785623424747,1.1700572339361153,0.12207577202449686,0.9307931154958943,1.4093213523763362,0.8445809355947385,1.495533532277492,False
24.52398911678833,1.1728077070355265,0.11994318526368071,0.9377233818733818,1.4078920321976711,0.8530172743928978,1.4925981396781554,False
22.895893628967933,1.1735202306538275,0.11837923076408113,0.941501200008536,1.405539261299119,0.8578995862735401,1.4891408750341149,False
21.375883938480012,1.172124795702678,0.11694682875178003,0.9429132214350241,1.4013363699703316,0.8603231966330926,1.4839263947722632,False
19.956784459081383,1.168551393093737,0.11528171925017418,0.9426033735052887,1.3944994126821855,0.8611892799919897,1.4759135061954844,False
18.631895976440855,1.1627300137386645,0.1131097936902175,0.941038890058411,1.384421137418918,0.8611586507571447,1.4643013767201842,False
17.394964022820947,1.1545907558385764,0.11025985721020616,0.9384854050614319,1.3706961066157208,0.860617843889879,1.4485636677872737,False
16.240149351297315,1.1441603067428434,0.10673911878744867,0.9349554765277204,1.3533651369579665,0.8595743262897537,1.428746287195933,False
15.162000370131919,1.131739795077788,0.10283842743044944,0.9301801794974947,1.3332994106580816,0.8575537700195621,1.405925820136014,False
14.155427407169535,1.1176787627876552,0.09894633523961444,0.9237475077860795,1.311610017789231,0.8538697661771555,1.381487759398155,False
13.215678682766251,1.1023267518166904,0.09546957086667837,0.915209829822552,1.2894436738108288,0.8477874438556414,1.3568660597777393,False
12.338317877824178,1.086033304109138,0.0927739021356867,0.9041997957836688,1.2678668124346069,0.8386811411938864,1.3333854670243894,False
11.519203191036633,1.0691479616092432,0.09111602422586648,0.890563834303417,1.2477320889150694,0.8262160039176943,1.312079919300792,False
10.75446778647823,1.052020266261252,0.09058299239474019,0.8744808621552873,1.2295596703672165,0.8105094687591163,1.2935310637633874,False
10.040501539237939,1.0349997600094083,0.0910643593443403,0.8565168940114377,1.213482626007379,0.7922055503256297,1.2777939696931868,False
9.373933992920747,1.018435984797958,0.09227213541499425,0.8375859211814443,1.1992860484144718,0.7724216235789276,1.2644503460169885,False
8.751618448564514,1.0026449840676446,0.09381105857159931,0.8187786864654185,1.1865112816698706,0.7525275727172324,1.2527623954180567,False
8.17061710985981,0.98770013723235,0.09534954231065439,0.8008184668869905,1.1745818075777095,0.7334808473179786,1.2419194271467213,False
7.628187214547043,0.973567953315858,0.0966783577573014,0.7840818525324265,1.1630540540992895,0.7158057987889513,1.2313301078427648,False
7.121768086520624,0.9602144764869726,0.09767410957388391,0.7687767379901047,1.1516522149838404,0.6997974658002135,1.2206314871737316,False
6.6489690475164025,0.9476057509144972,0.09827748956589774,0.754985409354962,1.1402260924740324,0.6855800189963499,1.2096314828326444,False
6.207558131316462,0.9357078207672349,0.09847608048826516,0.7426982481491328,1.1287173933853372,0.6731526091888371,1.1982630323456327,False
5.795451547193873,0.9244867302139896,0.09829143724578243,0.7318390517039969,1.1171344087239823,0.6624238112345276,1.1865496491934517,False
5.410703842856947,0.9139085234235648,0.09776949558663703,0.7222838317755973,1.1055332150715322,0.6532371962100325,1.174579850637097,False
5.051498720454676,0.9039392445647637,0.09697328798196084,0.7138750911584878,1.0940033979710395,0.6453907522068592,1.1624877369226683,False
4.716140462288077,0.8945449378063898,0.09597710601326628,0.7064332651962043,1.0826566104165751,0.6386524484724109,1.1504374271403686,False
4.403045925750296,0.8856916473172467,0.09486145168776756,0.699766617021483,1.0716166776130103,0.6327736961251933,1.1386095985093,False
4.110737069705638,0.8773454172661379,0.0937083186725045,0.6936804861675013,1.0610103483647746,0.6275019292462506,1.1271889052860253,False
3.837833977026388,0.8694722918218669,0.09259654177783785,0.6879864034128087,1.0509581802309251,0.6225930040053169,1.116351579638417,False
3.5830483403485838,0.862038315153237,0.09159716093961,0.6825111772093952,1.0415654530970788,0.6178235591308782,1.106253071175596,False
3.345177380294599,0.8550095314290518,0.09076896155248487,0.6771056344687973,1.0329134283893062,0.6130029061957899,1.0970161566623136,False
3.1230981674520137,0.8483519848181148,0.09015454694256286,0.6716523183743816,1.0250516512618482,0.6079835011224232,1.0887204685138065,False
2.9157623213042116,0.8420317194892294,0.08977741842546513,0.666071211362381,1.0179922276160778,0.6026687292809704,1.0813947096974885,False
2.7221910610877256,0.836014780672989,0.08964053024182382,0.660322568458103,1.011706992887875,0.5970167593570774,1.0750128019889005,False
2.5414705852126174,0.8302732149043224,0.08972509026881867,0.6544152680806874,1.0061311617279574,0.5910497411164133,1.0694966886922315,False
2.3727477574333333,0.8247991649509838,0.08999565712532048,0.6484109168290122,1.0011874130729554,0.584854310520154,1.0647440193818136,False
2.2152260794054857,0.8195889752594211,0.09041639475914044,0.6423760965217171,0.9968018539971251,0.5785223574732783,1.060655593045564,False
2.068161930616038,0.8146389902760824,0.09095405041956424,0.6363723257995516,0.9929056547526133,0.5721388843273425,1.0571390962248224,False
1.9308610579365264,0.8099455544474162,0.0915782856214759,0.6304554114476059,0.9894356974472266,0.565781123469695,1.0541099854251375,False
1.8026752982273702,0.80550501221987,0.09226183342014536,0.6246751401423882,0.9863348842973518,0.559518118000174,1.051491906439566,False
1.6829995185215267,0.8013137080398922,0.09298051865905813,0.61907523876681,0.9835521773129744,0.5534106677466987,1.0492167483330856,False
1.5712687593428318,0.7973679863539309,0.09371317805510126,0.6136935310403424,0.9810424416675194,0.5475115423327537,1.0472244303751082,False
1.4669555676733752,0.7936641916084339,0.094441513090033,0.6085622258464405,0.9787661573704274,0.5418658733955919,1.045462509821276,False
1.3695675069794868,0.7901986682498495,0.09514990284940952,0.6037082840615094,0.9766890524381896,0.5365116535918313,1.0438856829078678,False
1.278644832541816,0.7869677607246256,0.09582519771565429,0.5991538229090609,0.9747816985401903,0.5314802866494006,1.0424552347998506,False
1.1937583211152918,0.7839678134792103,0.09645650908511222,0.5949165281067175,0.9730190988517031,0.5267971480202703,1.0411384789381501,False
1.1145072446733535,0.7811951709600519,0.09703500546401414,0.5910100535107808,0.9713802884093229,0.522482128525842,1.0399082133942619,False
1.0405174786709839,0.7786461776135981,0.09755372151359205,0.5874443953809322,0.969847959846264,0.5185501434775377,1.0387422117496585,False
0.9714397358961434,0.7763171778862972,0.0980073837904252,0.5842262339228802,0.9684081218497141,0.5150115972848566,1.0376227584877378,False
0.9069479175720501,0.7742045162245973,0.09839225491392566,0.5813592387144799,0.9670497937347147,0.5118727989333124,1.036536233515882,False
0.8467375739262712,0.7723045370749464,0.0987059965170482,0.5788443373174066,0.9657647368324862,0.5091363273828637,1.035472746767029,False
0.790524466959362,0.7706135848837925,0.09894755043796448,0.5766799481371979,0.9645472216303871,0.5068013483326055,1.0344258214349795,False
0.7380432286282336,0.7691280040975838,0.0991170370531326,0.5748621796867778,0.9633938285083897,0.5048638852833687,1.0333921229117988,False
0.6890461081098816,0.7678441391627682,0.09921566932717836,0.5733849990455944,0.962303279279942,0.5033170486964306,1.0323712296291059,False
0.6433018022316049,0.7667583345257939,0.09924568097921309,0.5722403726510514,0.9612762964005364,0.5021512275152282,1.0313654415363596,False
0.6005943635464759,0.765866934633109,0.09921026707711317,0.571418382731582,0.9603154865346359,0.5013542475518556,1.0303796217143621,False
0.5607221808993633,0.7651662839311615,0.09911353532644598,0.5709073227785991,0.9594252450837238,0.500911501359682,1.0294210665026409,False
0.5234970276710037,0.7646527268663993,0.09896046628782967,0.5706937755190395,0.958611678213759,0.5008060543011339,1.0284993994316647,False
0.4887431732071276,0.7643226078852708,0.09875688071428704,0.570762676932974,0.9578825388375677,0.5010187316322751,1.0276264841382665,False
0.45629655323791446,0.7641722714342241,0.09850941213516641,0.5710973699881348,0.9572471728803134,0.5015281915990779,1.0268163512693702,False
0.4260039953715399,0.7641980619597069,0.09822548271863901,0.5716796519485523,0.9567164719708614,0.5023109897924132,1.0260851341270005,False
0.39772249600555504,0.7643963239081674,0.09791328031991307,0.5724898193592293,0.9563028284571055,0.5033416403417029,1.025451007474632,False
0.3713185452425845,0.7647634017260535,0.09758173447273774,0.5735067151019285,0.9560200883501785,0.5045926799259535,1.0249341235261535,False
0.3466674966234331,0.7652956398598139,0.09724048892007355,0.5747077822340708,0.9558834974855569,0.5060347410120054,1.0245565387076223,False
0.3236529787022752,0.7659893827558961,0.09689986812652562,0.5760691296231585,0.9559096358886338,0.5076366411384989,1.0243421243732933,False
0.30216634568611217,0.7668409748607483,0.0965708350995703,0.577565614615654,0.9561163351058426,0.5093654953721869,1.0243164543493097,False
0.2821061645451103,0.7678467606208186,0.09626493780717542,0.5791709480565158,0.9565225731851213,0.5111868591683424,1.0245066620732948,False
0.2633777361725909,0.769003084482555,0.0959942415626129,0.5808578268125301,0.95714834215258,0.5130649086451948,1.0249412603199153,False
0.24589264833419341,0.7703062908924058,0.09577124500490647,0.5825980984476092,0.9580144833372023,0.5149626645953964,1.0256499171894151,False
0.22956835829578986,0.7717527242968186,0.09560877778691178,0.5843629617504719,0.9591424868431654,0.5168422652682836,1.0266631833253537,False
0.21432780315984548,0.773338729142242,0.09551987883512085,0.5861232053410432,0.9605542529434408,0.5186652909514661,1.028012167333018,False
0.20009903607072102,0.7750606498751239,0.09551765508809794,0.5878494845380351,0.9622718152122127,0.5203931405999507,1.0297281591502971,False
0.18681488657152986,0.7769148309419122,0.09561512194264216,0.5895126340787235,0.9643170278051009,0.5219874572358045,1.0318422046480198,False
0.17441264350918192,0.778897616789055,0.09582502818101984,0.5910840112552707,0.9667112223228393,0.5234105947241212,1.0343846388539888,False
0.1628337589906866,0.7810053518630005,0.09615966980790244,0.5925358607876248,0.9694748429383762,0.5246261141177364,1.0373845896082645,False
0.15202357199316888,0.7832343806101967,0.0966306988283082,0.5938416896118704,0.9726270716085229,0.5255992934901503,1.040869467730243,False
0.14193105032282682,0.7855810474770918,0.09724893434527127,0.5949766371219966,0.976185457832187,0.5262976315836347,1.0448644633705488,False
0.13250854970468662,0.7880416969101336,0.09802418423408282,0.5959178246819636,0.9801655691383035,0.5266913232582664,1.0493920705620008,False
0.12371158886587513,0.7906126733557703,0.09896508587183261,0.5966446677900699,0.9845806789214708,0.5267536841360516,1.054471662575489,False
0.1154986395506374,0.7932903212604502,0.1000789738490185,0.5971391353594325,0.9894415071614678,0.5264615033059299,1.0601191392149705,False
0.10783093047580912,0.796070985070621,0.10137178125081772,0.5973859432031433,0.9947560269380987,0.5257953065259298,1.0663466636153123,False
0.10067226430126917,0.7989510092327309,0.10284797907653871,0.5973726727699618,1.0005293456955,0.5247395177419716,1.0731625007234902,False
0.09398884675133412,0.8019267381932279,0.10451055588524757,0.5970898110381545,1.0067636653483012,0.523282513356345,1.0805709630301108,False
0.08774912708042071,0.8049945163985602,0.10636103710755414,0.5965307126650901,1.0134583201320304,0.5214165707389599,1.0885724620581607,False
0.0819236491298531,0.808150688295176,0.10839954096375372,0.5956914903896934,1.0206098862006585,0.519137719139371,1.0971636574509809,False
0.07648491227269195,0.8113915983295231,0.11062486585649299,0.5945708437459677,1.0282123529130787,0.5164455066819729,1.1063376899770734,False
0.07140724159014122,0.8147135909480496,0.11303460265808496,0.5931698389838989,1.0362573429122004,0.513342700987516,1.1160844809085833,False
0.06666666666666667,0.8181130105972038,0.11562526457612805,0.5914916545375175,1.04473436665689,0.5098349429276532,1.1263910782667543,False
