hours,beta_1,se_boot,se_sandwich,pw_lo,pw_up,sim_lo,sim_up
1.9308610579365264,0.8099455544474162,0.10789974905981424,0.0915782856214759,0.5984659306811465,1.021425178213686,0.5239748631485099,1.0959162457463225
1.8026752982273704,0.80550501221987,0.10806870552716102,0.0922618334201453,0.5936942398600333,1.0173157845797067,0.5190865293534431,1.0919234950862968
1.6829995185215267,0.8013137080398922,0.10825666023800228,0.0929805186590581,0.5891345512131763,1.0134928648666082,0.5143970818593195,1.088230334220465
1.5712687593428318,0.7973679863539309,0.10844650237416992,0.0937131780551012,0.5848167457746434,1.0099192269332185,0.5099482145461387,1.0847877581617231
1.4669555676733752,0.7936641916084339,0.10862322812592744,0.094441513090033,0.5807665749178287,1.0065618082990393,0.5057760370116104,1.0815523462052574
1.3695675069794868,0.7901986682498495,0.10877383494674372,0.0951499028494095,0.5770058676122899,1.003391468887409,0.5019113548316344,1.0784859816680648
1.278644832541816,0.7869677607246256,0.10888720331335341,0.0958251977156542,0.5735527621697722,1.000382759279479,0.4983799829359806,1.0755555385132705
1.1937583211152918,0.7839678134792103,0.10895397383605908,0.0964565090851122,0.5704219471035926,0.997513679854828,0.49520307130739566,1.072732555651025
1.1145072446733535,0.7811951709600519,0.10896642557077613,0.0970350054640141,0.5676248996326512,0.9947654422874526,0.4923974274956862,1.0699929144244176
1.040517478670984,0.7786461776135981,0.10891835970591209,0.097553721513592,0.5651701136509598,0.9921222415762364,0.48997582488667923,1.067316530340517
0.9714397358961434,0.7763171778862972,0.10880499144580463,0.0980073837904252,0.5630633116322121,0.9895710441403822,0.4879472892475414,1.064687066525053
0.90694791757205,0.7742045162245973,0.10862285186376675,0.0983922549139256,0.5613076369942815,0.987101395454913,0.4863173588492793,1.0620916735999153
0.8467375739262712,0.7723045370749464,0.10836970070934071,0.0987059965170482,0.5599038249938642,0.9847052491560286,0.4850883155568953,1.0595207585929975
0.790524466959362,0.7706135848837925,0.1080444505775558,0.0989475504379644,0.5588503513520039,0.9823768184155811,0.4842593858064056,1.0569677839611793
0.7380432286282336,0.7691280040975838,0.10764710243503034,0.0991170370531326,0.5581435586206119,0.9801124495745556,0.483826911482394,1.0544290967127736
0.6890461081098816,0.7678441391627682,0.10717869220522053,0.0992156693271783,0.5577777608734553,0.977910517452081,0.48378449148510033,1.051903786840436
0.6433018022316049,0.7667583345257939,0.10664124790514343,0.099245680979213,0.5577453277166373,0.9757713413349505,0.4841230953325471,1.0493935737190407
0.6005943635464759,0.765866934633109,0.10603775666622574,0.0992102670771131,0.5580367489265465,0.9736971203396714,0.4848311505664024,1.0469027186998154
0.5607221808993633,0.7651662839311615,0.10537214083517303,0.0991135353264459,0.5586406812912924,0.9716918865710306,0.4858946060927291,1.0444379617695938
0.5234970276710037,0.7646527268663993,0.10464924221354904,0.0989604662878296,0.5595439795005628,0.9697614742322358,0.4872969739524099,1.0420084797803888
0.4887431732071276,0.7643226078852708,0.1038748133369326,0.098756880714287,0.5607317132381631,0.9679135025323786,0.48901935243432065,1.039625863336221
0.4562965532379144,0.7641722714342241,0.10305551449859736,0.0985094121351664,0.5621871730154951,0.966157369852953,0.4910404339635811,1.0373041089048671
0.4260039953715399,0.7641980619597069,0.10219891497381764,0.098225482718639,0.5638918677719633,0.9645042561474504,0.4933365018567321,1.0350596220626815
0.397722496005555,0.7643963239081674,0.10131349658756915,0.097913280319913,0.565825517882409,0.9629671299339257,0.4958814208661268,1.0329112269502079
0.3713185452425845,0.7647634017260535,0.1004086573837295,0.0975817344727377,0.5679660479656095,0.9615607554864976,0.4986466274553128,1.0308801759967943
0.3466674966234331,0.7652956398598139,0.0994947126981691,0.0972404889200735,0.5702895847810595,0.9603016949385682,0.5016011269549803,1.0289901527646474
0.3236529787022752,0.7659893827558961,0.09858289042237038,0.0968998681265256,0.5727704665121054,0.9592082989996868,0.5047115061159658,1.0272672593958263
0.3021663456861121,0.7668409748607483,0.09768531669471403,0.0965708350995703,0.5753812708105098,0.9583006789109868,0.5079419710321657,1.025739978689331
0.2821061645451103,0.7678467606208186,0.09681498772026573,0.0962649378071754,0.5780928700286556,0.9576006512129815,0.5112544218275965,1.0244390994140407
0.2633777361725909,0.769003084482555,0.09598572296946235,0.0959942415626129,0.5808745229484358,0.9571316460166743,0.514608576695646,1.0233975922694643
0.2458926483341934,0.7703062908924058,0.0952120947433578,0.0957712450049064,0.5836940128308352,0.9569185689539763,0.5179621585749041,1.0226504232099074
0.2295683582957898,0.7717527242968186,0.09450932914811437,0.0956087777869117,0.5865178415023637,0.9569876070912735,0.5212711576001272,1.02223429099351
0.2143278031598454,0.773338729142242,0.09389317404424018,0.0955198788351208,0.5893114881697968,0.9573659701146872,0.5244901810812526,1.0221872772032314
0.200099036070721,0.7750606498751239,0.09337973067753559,0.0955176550880979,0.5920397394174586,0.9580815603327892,0.5275728997381218,1.022548400012126
