hours,boot_sd,boot_mean
59.899999999999984,0.42770017234668545,1.2303810929479613
55.9233663758364,0.31259572707145156,1.0345524758020845
52.21073300177015,0.25297024492671827,0.8734305887996717
48.74457346258709,0.24038811785989883,0.7913157561462206
45.508524884509704,0.23515009007931856,0.7814300770608443
42.48731069015536,0.21956583670436505,0.8247072431333226
39.66666848162854,0.1933112876599812,0.9020809459534346
37.03328271130145,0.1633083661935398,0.9944848771109581
34.57472182243806,0.13851322049127648,1.082857779737127
32.27937956291871,0.12392471190115142,1.152984740722679
30.136420195021532,0.11750782195450696,1.2045287126916184
28.13572734261011,0.11584046072016367,1.2396210098507465
26.26785623424747,0.11608840223237249,1.260392946406867
24.52398911678833,0.11649913136997184,1.2689758365667823
22.895893628967933,0.11625480865372942,1.2675009945372953
21.375883938480012,0.11515362362770648,1.2580997345252087
19.956784459081383,0.1133457123863273,1.2429033707373258
18.631895976440855,0.11115201257860008,1.2240432173804485
17.394964022820947,0.10894355353278151,1.2036505797133354
16.240149351297315,0.10700790720736249,1.1834684803722253
15.162000370131919,0.10538445288646901,1.1638173386736355
14.155427407169535,0.10405745279006667,1.144691854616034
13.215678682766251,0.10300915002677466,1.1260867281978866
12.338317877824178,0.10222010009865168,1.107996659417661
11.519203191036633,0.10166956163461968,1.0904163482738227
10.75446778647823,0.10133591915892001,1.073340494764839
10.040501539237939,0.10119711023945986,1.0567637988891763
9.373933992920747,0.10123103216047137,1.0406809606453016
8.751618448564514,0.10141590842293403,1.0250866800316814
8.17061710985981,0.10173060173643995,1.0099756570467826
7.628187214547043,0.10215486661519992,0.9953425916890711
7.121768086520624,0.10266954037654794,0.9811821839570146
6.6489690475164025,0.10325667576245456,0.9674891338490798
6.207558131316462,0.10389962139891881,0.9542581413637327
5.795451547193873,0.10458305796417909,0.9414839064994402
5.410703842856947,0.1052929984941749,0.9291611292546692
5.051498720454676,0.10601676100971517,0.9172845096278857
4.716140462288077,0.10674292089256708,0.9058487476175573
4.403045925750296,0.10746124940890385,0.8948485432221502
4.110737069705638,0.10816264365938995,0.8842785964401315
3.837833977026388,0.10883905214761608,0.8741336072699671
3.5830483403485838,0.10948339917486488,0.8644082757101248
3.345177380294599,0.11008951042412157,0.8550973017590703
3.1230981674520137,0.11065204139899273,0.8461953854152707
2.9157623213042116,0.111166409827069,0.8376972266771925
2.7221910610877256,0.11162873270691066,0.8295975255433029
2.5414705852126174,0.11203576835441262,0.821890982012068
2.3727477574333333,0.11238486356848773,0.8145722960819545
2.2152260794054857,0.1126739058699006,0.8076361677514292
2.068161930616038,0.11290128065504296,0.8010772970189598
1.9308610579365264,0.11306583303532602,0.7948903838830111
1.8026752982273702,0.1131668340920028,0.789070128342051
1.6829995185215267,0.11320395125715163,0.7836112303945457
1.5712687593428318,0.11317722252763808,0.7785083900389625
1.4669555676733752,0.11308703422506879,0.773756307273768
1.3695675069794868,0.11293410202720079,0.7693496820974278
1.278644832541816,0.11271945501209271,0.7652832145084101
1.1937583211152918,0.11244442247329346,0.7615516045051806
1.1145072446733535,0.11211062328093234,0.758149552086206
1.0405174786709839,0.11171995757841266,0.7550717572499537
0.9714397358961434,0.11127460061655293,0.7523129199948896
0.9069479175720501,0.11077699853558574,0.7498677403194806
0.8467375739262712,0.11022986590971627,0.7477309182221936
0.790524466959362,0.1096361848682536,0.7458971537014955
0.7380432286282336,0.1089992056009878,0.7443611467558524
0.6890461081098816,0.10832244804284802,0.7431175973837315
0.6433018022316049,0.10760970451327281,0.742161205583599
0.6005943635464759,0.10686504305855132,0.7414866713539222
0.5607221808993633,0.1060928112101237,0.7410886946931668
0.5234970276710037,0.10529763982812569,0.7409619755998007
0.4887431732071276,0.10448444664724221,0.7411012140722896
0.45629655323791446,0.1036584390816213,0.7415011101091009
0.4260039953715399,0.10282511577819288,0.742156363708701
0.39772249600555504,0.10199026633518687,0.7430616748695565
0.3713185452425845,0.10115996852801964,0.7442117435901342
0.3466674966234331,0.10034058231253967,0.7456012698689003
0.3236529787022752,0.0995387398121296,0.7472249537043227
0.30216634568611217,0.0987613304484592,0.7490774950948667
0.2821061645451103,0.09801548035579614,0.7511535940390001
0.2633777361725909,0.0973085252374296,0.7534479505351886
0.24589264833419341,0.09664797589273608,0.7559552645818992
0.22956835829578986,0.09604147577757204,0.7586702361775994
0.21432780315984548,0.09549675017027365,0.7615875653207547
0.20009903607072102,0.095021546808172,0.7647019520098327
0.18681488657152986,0.09462356823653487,0.7680080962432996
0.17441264350918192,0.09431039656571572,0.7715006980196225
0.1628337589906866,0.09408941184440149,0.7751744573372674
0.15202357199316888,0.09396770579622188,0.7790240741947011
0.14193105032282682,0.09395199319075502,0.783044248590391
0.13250854970468662,0.09404852357616113,0.7872296805228038
0.12371158886587513,0.09426299643343457,0.7915750699904055
0.1154986395506374,0.09460048296932827,0.7960751169916626
0.10783093047580912,0.09506535770629444,0.8007245215250424
0.10067226430126917,0.09566124273368308,0.805517983589011
0.09398884675133412,0.09639096696169655,0.8104502031820365
0.08774912708042071,0.09725654200332379,0.8155158803025836
0.0819236491298531,0.09825915546016467,0.8207097149491206
0.07648491227269195,0.09939918148385886,0.8260264071201135
0.07140724159014122,0.10067620761039452,0.831460656814029
0.06666666666666667,0.10208907609876598,0.8370071640293336
