hours,beta_1,se_boot,se_sandwich,se_model,pw_lo,pw_up,sim_lo,sim_up,excl_1_pointwise,excl_1_simultaneous
1.9308610579365264,0.7959769655924472,0.1102675426252908,0.0920341589166626,0.0296708200959924,0.579856553383142,1.0120973778017524,0.5074559079350891,1.0844980232498054,False,False
1.8026752982273704,0.7906700605357724,0.1103092642228342,0.092282895255957,0.0297067973732849,0.5744678754979047,1.00687224557364,0.5020398360359892,1.0793002850355555,False,False
1.6829995185215267,0.7857117389900027,0.11028823141783238,0.0924849808513619,0.0297391846852744,0.5695507774924323,1.001872700487573,0.49713654797514306,1.0742869300048623,False,False
1.5712687593428318,0.781096888310003,0.11020466352190116,0.0926409077224168,0.0297687692931806,0.5650997168787217,0.9970940597412843,0.49274035726657495,1.069453419353431,True,False
1.4669555676733752,0.7768203958506381,0.11005915442251854,0.0927516836493851,0.0297964433592452,0.5611084170135696,0.9925323746877066,0.48884459732607377,1.0647961943752025,True,False
1.3695675069794868,0.7728771489667723,0.1098526543149262,0.0928188043441174,0.0298231980956156,0.5575699029033884,0.9881843950301562,0.48544166927067195,1.0603126286628726,True,False
1.278644832541816,0.7692620350132706,0.10958645462481799,0.0928442296612028,0.02985011783413,0.5544765307551945,0.9840475392713467,0.48252308136925687,1.0560009886572843,True,False
1.1937583211152918,0.7659699413449976,0.10926217586824244,0.0928303633107589,0.029878373900624,0.551820011770761,0.9801198709192342,0.4800794808077989,1.0518604018821964,True,False
1.1145072446733535,0.7629957553168178,0.1088817582078498,0.0927800355252695,0.0299092181797022,0.5495914306560338,0.9764000799776019,0.4781006783994482,1.0478908322341876,True,False
1.040517478670984,0.7603343642835965,0.10844745447469875,0.0926964881220237,0.0299439762612871,0.5477812592981398,0.9728874692690531,0.47657566684335995,1.0440930617238329,True,False
0.9714397358961434,0.7579806556001976,0.10796182543104896,0.0925833613878523,0.029984040069145,0.5463793660501411,0.969581945150254,0.47549263311985474,1.0404686780805403,True,False
0.90694791757205,0.7559295166214862,0.10742773705071558,0.0924446821929002,0.0300308598844968,0.5453750210614445,0.9664840121815279,0.4748389656065223,1.0370200676364503,True,False
0.8467375739262712,0.7541758347023271,0.10684835958865607,0.0922848527151046,0.0300859356951697,0.5447568981013762,0.963594771303278,0.47460125651269663,1.0337504128919575,True,False
0.790524466959362,0.7527144971975847,0.10622716819950255,0.0921086391277944,0.0301508078228236,0.5445130733468811,0.9609159210482882,0.47476530026103303,1.0306636941341363,True,False
0.7380432286282336,0.7515403914621239,0.10556794484481417,0.0919211595713659,0.0302270468076534,0.5446310216443773,0.9584497612798706,0.4753160884970781,1.0277646944271697,True,False
0.6890461081098816,0.7506484048508092,0.10487478120004634,0.0917278706994343,0.0303162425613798,0.5450976108122,0.9561991988894184,0.47623780248302483,1.0250590072185934,True,False
0.6433018022316049,0.7500334247185055,0.10415208223385239,0.091534552064474,0.0304199928346568,0.5458990946253008,0.9541677548117102,0.47751380373227537,1.0225530457047358,True,False
0.6005943635464759,0.7496903384200775,0.1034045700837941,0.0913472875932273,0.0305398910831731,0.5470211052189932,0.9523595716211618,0.4791266238684311,1.020254052971724,True,False
0.5607221808993633,0.7496140333103896,0.10263728779361034,0.0911724434047346,0.030677513856167,0.5484486457640407,0.9507794208567384,0.4810579548465252,1.0181701117742539,True,False
0.5234970276710037,0.7497993967443066,0.1018556024081912,0.0910166412512948,0.0308344078698547,0.5501660844006206,0.9494327090879926,0.48328864085485407,1.0163101526337592,True,False
0.4887431732071276,0.7502413160766933,0.10106520684435265,0.090886726923136,0.03101207696408,0.5521571505716711,0.9483254815817155,0.48579867341999255,1.014683958733394,True,False
0.4562965532379144,0.7509346786624144,0.10027211987055958,0.0907897330591045,0.0312119691708319,0.5544049350626346,0.9474644222621942,0.48856719145984967,1.013302165864979,True,False
0.4260039953715399,0.7518743718563345,0.09948268344038712,0.0907328359552236,0.0314354641456722,0.5568918952277766,0.9468568484848925,0.4915724882608132,1.0121762554518559,True,False
0.397722496005555,0.7530552830133186,0.09870355653805594,0.0907233061652743,0.0316838612253216,0.5595998670527159,0.9465106989739213,0.49479202758124313,1.011318538445394,True,False
0.3713185452425845,0.7544722994882307,0.09794170461722314,0.090768452943707,0.0319583683749827,0.5625100858540131,0.9464345131224483,0.4982024712854527,1.0107421276910087,True,False
0.3466674966234331,0.7561203086359362,0.0972043836561277,0.0908755628871989,0.0322600922764313,0.565603217530512,0.9466373997413603,0.5017797210642938,1.0104608962075785,True,False
0.3236529787022752,0.7579941978112994,0.09649911782538358,0.0910518334767551,0.0325900297824786,0.5688594023336604,0.9471289932889384,0.5054989768685967,1.0104894187540021,True,False
0.3021663456861121,0.760088854369185,0.09583366978355232,0.0913043025900773,0.0329490609260175,0.572258313087118,0.947919395651252,0.5093348146324299,1.0108428941059402,True,False
0.2821061645451103,0.762399165664458,0.09521600269590683,0.0916397754197658,0.0333379436245033,0.5757792296286119,0.949019101700304,0.5132612856530828,1.0115370456758332,True,False
0.2633777361725909,0.7649200190519826,0.09465423322942076,0.0920647505668913,0.0337573101661286,0.5794011309380634,0.9504389071659017,0.5172520395822469,1.0125879985217183,True,False
0.2458926483341934,0.7676463018866239,0.0941565750259155,0.092585347348533,0.0342076655055213,0.583102805928186,0.9521897978450617,0.5212804723316199,1.014012131441628,True,False
0.2295683582957898,0.7705729015232463,0.09373127250470141,0.0932072365295368,0.0346893873381443,0.5868629831889222,0.9542828198575705,0.5253198992819154,1.0158259037645774,True,False
0.2143278031598454,0.7736947053167147,0.09338652529721606,0.0939355767355109,0.0352027278672677,0.5906604790928326,0.9567289315405968,0.5293437530037666,1.0180456576296628,True,False
0.200099036070721,0.7770066006218939,0.09313040415899253,0.0947749587079955,0.0357478171285426,0.5944743626046093,0.9595388386391784,0.5333258032786613,1.0206873979651263,True,False
0.1868148865715298,0.7805034747936483,0.09297075981451722,0.0957293593192077,0.0363246676973129,0.5982841339418709,0.9627228156454258,0.5372403956113578,1.0237665539759389,True,False
0.1744126435091819,0.7841802151868426,0.09291512682830107,0.0968021068836438,0.0369331805744502,0.6020699129844012,0.966290517389284,0.5410627027564862,1.027297727617199,True,False
0.1628337589906866,0.7880317091563417,0.09297062520629697,0.0979958588133234,0.0375731520284067,0.6058126321318279,0.9702507861808555,0.5447689821838234,1.03129443612886,True,False
0.1520235719931688,0.79205284405701,0.0931438629504734,0.0993125921015433,0.0382442811641597,0.6094942272931475,0.9746114608208726,0.5483368310495811,1.035768857064439,True,False
0.1419310503228268,0.7962385072437126,0.09344084314732995,0.1007536065336059,0.0389461779928614,0.6130978199898895,0.9793791944975356,0.5517454293043887,1.0407315851830365,True,False
0.1325085497046866,0.800583586071314,0.09386687930635682,0.1023195399609513,0.0396783717878135,0.6166078832896865,0.9845592888529414,0.554975761214845,1.046191410927783,True,False
0.1237115888658751,0.8050829678946786,0.09442652253248109,0.1040103944818881,0.040440319531022,0.6200103845456557,0.9901555512437015,0.5580108059207964,1.0521551298685607,True,False
0.1154986395506374,0.8097315400686715,0.09512350370070721,0.1058255719824268,0.0412314142780682,0.6232928987320229,0.9961701814053202,0.560835688738555,1.058627391398788,True,False
0.1078309304758091,0.8145241899481573,0.09596069311893313,0.1077639172260485,0.0420509932954049,0.6264446875035479,1.0026036923927668,0.5634377867053451,1.0656105931909696,False,False
0.1006722643012691,0.8194558048880005,0.0969400792688772,0.1098237665486384,0.0428983458516911,0.6294567408625433,1.0094548689134577,0.5658067842048318,1.0731048255711693,False,False
0.0939888467513341,0.8245212722430657,0.09806276718713233,0.1120030002078446,0.0437727205719098,0.6323217803319502,1.0167207641541813,0.5679346772031812,1.0811078672829502,False,False
0.0877491270804207,0.8297154793682182,0.09932899598845958,0.1142990965376526,0.0446733322886023,0.6350342246103139,1.0243967341261224,0.5698157273984055,1.089615231338031,False,False
0.0819236491298531,0.835033313618322,0.10073817404426157,0.1167091862448199,0.0455993683477639,0.6375901206232417,1.0324765066134023,0.5714463701739594,1.0986202570626846,False,False
0.0764849122726919,0.8404696623482424,0.10228892950094201,0.1192301054267793,0.0465499943472505,0.6399870445092394,1.0409522801872453,0.5728250824146928,1.108114242281792,False,False
0.0714072415901412,0.8460194129128434,0.10397917322072431,0.1218584461638751,0.0475243593026906,0.6422239782579722,1.0498148475677147,0.5739522178187522,1.1180866080069347,False,False
0.0666666666666666,0.8516774526669904,0.1058061708844928,0.1245906038186491,0.0485216002498604,0.644301168391294,1.0590537369426867,0.5748298182365543,1.1285250870974264,False,False
