hours,beta_1,se,model
2.3727477574333333,0.37478458365752004,0.1550598892846088,Hauptspezifikation
2.2152260794054857,0.37216342972744454,0.15505990052486546,Hauptspezifikation
2.068161930616038,0.3696898218103803,0.1550599103938748,Hauptspezifikation
1.9308610579365264,0.3673616870677702,0.1550599189698114,Hauptspezifikation
1.8026752982273702,0.36517695266105704,0.15505992636160967,Hauptspezifikation
1.6829995185215267,0.36313354575168394,0.15505993270746599,Hauptspezifikation
1.5712687593428318,0.3612293935010936,0.1550599381733623,Hauptspezifikation
1.4669555676733752,0.3594624230707292,0.15505994295161135,Hauptspezifikation
1.3695675069794868,0.3578305616220336,0.15505994725942343,Hauptspezifikation
1.278644832541816,0.35633173631644965,0.15505995133749434,Hauptspezifikation
1.1937583211152918,0.3549638743154203,0.15505995544861526,Hauptspezifikation
1.1145072446733535,0.3537249027803886,0.1550599598763038,Hauptspezifikation
1.0405174786709839,0.35261274887279753,0.15505996492345664,Hauptspezifikation
0.9714397358961434,0.35162533975408977,0.15505997091102372,Hauptspezifikation
0.9069479175720501,0.3507606025857086,0.15505997817670378,Hauptspezifikation
0.8467375739262712,0.3500164645290967,0.15505998707366148,Hauptspezifikation
0.790524466959362,0.3493908527456969,0.1550599979692661,Hauptspezifikation
0.7380432286282336,0.34888169439695244,0.15506001124385152,Hauptspezifikation
0.6890461081098816,0.34848691664430614,0.15506002728949778,Hauptspezifikation
0.6433018022316049,0.34820444664920097,0.1550600465088341,Hauptspezifikation
0.6005943635464759,0.3480322115730797,0.15506006931386357,Hauptspezifikation
0.5607221808993633,0.34796813857738546,0.15506009612480898,Hauptspezifikation
0.5234970276710037,0.3480101548235612,0.15506012736898045,Hauptspezifikation
0.4887431732071276,0.3481561874730496,0.15506016347966428,Hauptspezifikation
0.45629655323791446,0.3484041636872939,0.15506020489503353,Hauptspezifikation
0.4260039953715399,0.34875201062773686,0.15506025205707988,Hauptspezifikation
0.39772249600555504,0.3491976554558215,0.1550603054105671,Hauptspezifikation
0.3713185452425845,0.3497390253329906,0.15506036540200593,Hauptspezifikation
0.3466674966234331,0.35037404742068745,0.15506043247865053,Hauptspezifikation
0.3236529787022752,0.3511006488803546,0.1550605070875163,Hauptspezifikation
0.30216634568611217,0.35191675687343515,0.15506058967441916,Hauptspezifikation
0.2821061645451103,0.35282029856137204,0.15506068068303663,Hauptspezifikation
0.2633777361725909,0.3538092011056083,0.15506078055398992,Hauptspezifikation
0.24589264833419341,0.35488139166758653,0.15506088972394788,Hauptspezifikation
0.22956835829578986,0.3560347974087501,0.15506100862475236,Hauptspezifikation
0.21432780315984548,0.3572673454905417,0.15506113768256485,Hauptspezifikation
0.20009903607072102,0.3585769630744043,0.1550612773170349,Hauptspezifikation
0.18681488657152986,0.35996157732178086,0.15506142794048988,Hauptspezifikation
0.17441264350918192,0.36141911539411425,0.15506158995714625,Hauptspezifikation
0.1628337589906866,0.3629475044528476,0.15506176376234243,Hauptspezifikation
0.15202357199316888,0.3645446716594236,0.1550619497417929,Hauptspezifikation
0.14193105032282682,0.3662085441752853,0.15506214827086415,Hauptspezifikation
0.13250854970468662,0.3679370491618757,0.15506235971387197,Hauptspezifikation
0.12371158886587513,0.3697281137806376,0.15506258442340004,Hauptspezifikation
0.1154986395506374,0.3715796651930141,0.15506282273964048,Hauptspezifikation
0.10783093047580912,0.3734896305604481,0.15506307498975558,Hauptspezifikation
0.10067226430126917,0.3754559370443823,0.15506334148726095,Hauptspezifikation
0.09398884675133412,0.3774765118062599,0.1550636225314306,Hauptspezifikation
0.08774912708042071,0.37954928200752375,0.15506391840672318,Hauptspezifikation
0.0819236491298531,0.3816721748096168,0.15506422938222975,Hauptspezifikation
0.07648491227269195,0.383843117373982,0.1550645557111433,Hauptspezifikation
0.07140724159014122,0.38606003686206236,0.15506489763024967,Hauptspezifikation
0.06666666666666667,0.38832086043530056,0.1550652553594397,Hauptspezifikation
