hours,beta_1,se_cluster,se_boot,se_lmer_model,ratio_boot_cluster,boot_p025,boot_p975
24.52398911678833,1.2441811225618544,0.1147954685234299,0.11434127007806573,0.0321905627649071,0.996043411371491,1.0696469128396162,1.494495045463911
12.338317877824178,1.089709574569275,0.0886011830166356,0.10149704855287114,0.0286025434783509,1.145549586327919,0.9103821246821086,1.316856783218964
5.795451547193873,0.9324667224127712,0.0840281562039717,0.10283960079508603,0.0284753316320615,1.2238707290619473,0.7395355700789119,1.158126175580148
2.915762321304212,0.8354249577890835,0.0896087940841525,0.10874058042768787,0.0293502261880517,1.2135034461636491,0.630816275248629,1.0600468562997434
0.9714397358961434,0.7579806556001976,0.0925833613878523,0.10796182543104893,0.029984040069145,1.1661039717360533,0.5579445243250959,0.9610642911308883
0.2458926483341934,0.7676463018866239,0.092585347348533,0.09415657502591548,0.0342076655055213,1.0169705868410006,0.6029056870336401,0.9384286972303334
